ID,householdID,communityID,parentID,HHmemberID,ca001,ca003,ca004,ca005,ca006,ca007,ca008_1,ca008_2,ca009,ca010,ca011,ca012,ca013,ca014,ca015_1,ca015_2,ca016,ca017,ca018,ca019,ca020,ca021,ca022,ca022_a,a002,a003_1,a003_2,a004,a005,a006,a009,a010,a011,a012,a013,a014,a015,a016,a017,a018,a019,versionID
17115930302,171159303,1711593,3,,2,1,,,,1900,,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115930302,171159303,1711593,2,,1,1,2,2,3,1926,,,1,5,2,2,4,5,,,2,,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
17115930302,171159303,1711593,1,,2,1,,,,1900,,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115930302,171159303,1711593,4,,1,1,2,2,11,1934,,,1,5,2,2,3,5,,,3,4,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
17115930401,171159304,1711593,1,,2,1,,,,1903,,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115930401,171159304,1711593,2,,2,1,,,,1923,,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115930502,171159305,1711593,3,,2,1,,,,1900,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115930502,171159305,1711593,4,,2,1,,,,1900,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115930502,171159305,1711593,2,,2,1,,,,1900,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115930502,171159305,1711593,1,,2,1,,,,1900,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115930601,171159306,1711593,2,,2,1,,,,1894,,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115930601,171159306,1711593,1,,2,1,,,,1890,,88,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115930601,171159306,1711593,3,,2,1,,,,1892,,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115930601,171159306,1711593,4,,2,1,,,,1898,,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115930701,171159307,1711593,1,,2,1,,,,1900,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115930701,171159307,1711593,2,,2,1,,,,1900,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115930701,171159307,1711593,4,,2,1,,,,1924,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115930701,171159307,1711593,3,,2,1,,,,1923,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115930801,171159308,1711593,2,,2,1,,,,1911,1946,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115930801,171159308,1711593,1,,2,1,,,,1910,1941,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115930902,171159309,1711593,4,,2,1,,,,1900,,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115930902,171159309,1711593,2,,1,1,2,2,8,1943,,,1,5,2,2,4,5,,,3,4,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
17115930902,171159309,1711593,1,,2,1,,,,1928,,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115930902,171159309,1711593,3,,2,1,,,,1900,,84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115931001,171159310,1711593,1,,2,1,,,,1900,,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115931001,171159310,1711593,3,,1,1,1,2,1,1924,,,1,1,,2,5,5,,,2,,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
17115931001,171159310,1711593,4,,1,1,1,2,5,1928,,,1,1,,2,4,5,,,2,,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
17115931001,171159310,1711593,2,,2,4,,,,1917,,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115931102,171159311,1711593,1,,2,1,,,,1919,,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115931102,171159311,1711593,4,,2,1,,,,1931,,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115931102,171159311,1711593,3,,2,1,,,,1926,,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115931102,171159311,1711593,2,,2,1,,,,1928,,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115931201,171159312,1711593,1,,2,1,,,,1916,,83,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115931201,171159312,1711593,2,,2,1,,,,1926,2010,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115931201,171159312,1711593,3,,2,1,,,,1903,,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115931201,171159312,1711593,4,,2,1,,,,1905,,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115931301,171159313,1711593,4,,2,1,,,,1906,,82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115931301,171159313,1711593,2,,2,1,,,,1911,,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115931301,171159313,1711593,3,,2,1,,,,1900,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115931301,171159313,1711593,1,,2,1,,,,1906,,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115931401,171159314,1711593,1,,2,1,,,,1900,,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115931401,171159314,1711593,2,,1,1,1,2,11,1934,,,1,5,2,2,4,5,,,2,,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
17115931501,171159315,1711593,1,,2,1,,,,1930,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115931501,171159315,1711593,2,,2,1,,,,1930,2003,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115931602,171159316,1711593,3,,2,1,,,,1900,,82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115931602,171159316,1711593,2,,2,1,,,,1900,,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115931602,171159316,1711593,4,,2,1,,,,1900,,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115931602,171159316,1711593,1,,2,1,,,,1900,,89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115931701,171159317,1711593,3,,1,4,2,2,2,1925,,,2,5,2,2,5,4,,,3,4,1,,1,1,,,,,,,,,,,,,,,,,,,,20170920
17115931701,171159317,1711593,4,,2,4,,,,1900,1996,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115931701,171159317,1711593,1,,2,1,,,,1917,,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115931701,171159317,1711593,2,,2,1,,,,1930,,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115931802,171159318,1711593,3,,2,1,,,,1929,,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115931802,171159318,1711593,4,,1,1,2,2,12,1935,,,1,5,2,2,2,5,,,3,4,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
17115931802,171159318,1711593,2,,2,1,,,,1931,,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115931802,171159318,1711593,1,,2,1,,,,1926,,76,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115931902,171159319,1711593,2,,2,1,,,,1926,,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115931902,171159319,1711593,4,,2,1,,,,1936,,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115931902,171159319,1711593,3,,1,1,1,2,2,1937,,,1,5,2,2,4,5,,,2,,1,,1,1,0.2,,,,,,,,,,,,,,,,,,,20170920
17115931902,171159319,1711593,1,,2,1,,,,1926,,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115932001,171159320,1711593,1,,2,1,,,,1904,,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115932001,171159320,1711593,2,,2,1,,,,1921,,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115932001,171159320,1711593,3,,2,1,,,,1906,,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115932001,171159320,1711593,4,,2,1,,,,1907,,84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115932101,171159321,1711593,2,,2,1,,,,1900,,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115932101,171159321,1711593,1,,2,1,,,,1900,,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115932202,171159322,1711593,1,,2,1,,,,1923,1991,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115932202,171159322,1711593,2,,2,1,,,,1925,1994,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115932202,171159322,1711593,4,,2,1,,,,1927,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115932202,171159322,1711593,3,,2,1,,,,1926,,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115932302,171159323,1711593,3,,2,1,,,,1900,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115932302,171159323,1711593,2,,2,1,,,,1907,,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115932302,171159323,1711593,1,,2,1,,,,1900,,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115932302,171159323,1711593,4,,2,1,,,,1900,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115932402,171159324,1711593,1,,2,1,,,,1900,,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115932402,171159324,1711593,2,,2,1,,,,1900,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115932402,171159324,1711593,4,,2,1,,,,1900,,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17115932402,171159324,1711593,3,,2,1,,,,1900,,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464310101,174643101,1746431,2,,2,1,,,,1913,1985,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464310101,174643101,1746431,3,,2,1,,,,1927,,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464310101,174643101,1746431,4,,2,1,,,,1932,,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464310101,174643101,1746431,1,,2,1,,,,1916,,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464310202,174643102,1746431,3,,2,1,,,,1923,,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464310202,174643102,1746431,2,,2,1,,,,1921,,84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464310202,174643102,1746431,4,,2,1,,,,1925,,81,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464310202,174643102,1746431,1,,1,1,1,2,1,1924,,,1,5,2,2,3,5,,,2,,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
17464310301,174643103,1746431,3,,2,1,,,,1905,,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464310301,174643103,1746431,4,,2,1,,,,1907,,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464310301,174643103,1746431,2,,2,1,,,,1919,,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464310301,174643103,1746431,1,,2,1,,,,1908,,79,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464310401,174643104,1746431,3,,2,1,,,,1908,,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464310401,174643104,1746431,4,,2,1,,,,1911,,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464310401,174643104,1746431,1,,2,1,,,,1916,,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464310401,174643104,1746431,2,,2,1,,,,1913,,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464310501,174643105,1746431,3,,2,1,,,,1920,,77,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464310501,174643105,1746431,1,,2,1,,,,1923,,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464310501,174643105,1746431,2,,2,1,,,,1933,,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464310501,174643105,1746431,4,,2,1,,,,1928,,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464310602,174643106,1746431,1,,2,1,,,,1916,,82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464310602,174643106,1746431,4,,2,2,,,,1936,2007,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464310602,174643106,1746431,2,,2,1,,,,1923,,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464310602,174643106,1746431,3,,2,2,,,,1930,,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464310701,174643107,1746431,4,,2,1,,,,1915,,84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464310701,174643107,1746431,2,,2,1,,,,1924,,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464310701,174643107,1746431,3,,2,1,,,,1914,,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464310701,174643107,1746431,1,,2,1,,,,1924,,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464310801,174643108,1746431,2,,2,1,,,,1896,,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464310801,174643108,1746431,1,,2,1,,,,1895,,45,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464310801,174643108,1746431,3,,2,1,,,,1923,,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464310801,174643108,1746431,4,,2,1,,,,1928,,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464310901,174643109,1746431,2,,1,1,2,2,8,1931,,,1,5,2,2,5,5,,,3,4,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
17464310901,174643109,1746431,1,,2,1,,,,1923,1981,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464311001,174643110,1746431,1,,2,1,,,,1902,,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464311001,174643110,1746431,4,,1,1,2,2,11,1934,,,1,5,2,2,5,5,,,3,4,1,,1,1,0.1,,,,,,,,,,,,,,,,,,,20170920
17464311001,174643110,1746431,3,,2,1,,,,1924,,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464311001,174643110,1746431,2,,2,1,,,,1903,1998,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464311101,174643111,1746431,1,,2,1,,,,1912,1993,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464311101,174643111,1746431,4,,1,1,1,2,9,1932,,,1,2,,2,2,5,,,2,,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
17464311101,174643111,1746431,2,,2,1,,,,1914,,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464311101,174643111,1746431,3,,2,1,,,,1927,,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464311201,174643112,1746431,3,,2,1,,,,1909,,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464311201,174643112,1746431,2,,2,1,,,,1896,1981,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464311201,174643112,1746431,4,,2,1,,,,1908,,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464311201,174643112,1746431,1,,2,1,,,,1894,1944,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464311302,174643113,1746431,3,,2,1,,,,1914,1983,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464311302,174643113,1746431,4,,2,1,,,,1924,2001,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464311302,174643113,1746431,1,,2,1,,,,1916,,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464311302,174643113,1746431,2,,2,1,,,,1913,,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464311402,174643114,1746431,2,,2,1,,,,1910,1940,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464311402,174643114,1746431,4,,2,1,,,,1883,,87,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464311402,174643114,1746431,3,,2,1,,,,1898,,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464311402,174643114,1746431,1,,2,1,,,,1910,,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464311501,174643115,1746431,2,,2,1,,,,1922,,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464311501,174643115,1746431,1,,2,1,,,,1923,1964,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464311602,174643116,1746431,4,,2,1,,,,1904,,89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464311602,174643116,1746431,1,,2,1,,,,1898,,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464311602,174643116,1746431,3,,2,1,,,,1907,,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464311602,174643116,1746431,2,,2,1,,,,1904,,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464311702,174643117,1746431,3,,2,1,,,,1910,,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464311702,174643117,1746431,2,,2,1,,,,1920,,85,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464311702,174643117,1746431,4,3,,1,4,2,,1926,,,,,,2,3,5,,,,,,,,,,,2,1926,4,5,2,3,1,,,1,2,,1,2,,,,20170920
17464311702,174643117,1746431,1,,2,1,,,,1911,,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464311802,174643118,1746431,3,,2,1,,,,1900,,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464311802,174643118,1746431,4,,2,1,,,,1900,,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464311802,174643118,1746431,1,,2,1,,,,1912,,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464311802,174643118,1746431,2,,2,1,,,,1913,,93,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464311901,174643119,1746431,3,,2,1,,,,1911,,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464311901,174643119,1746431,4,,2,1,,,,1920,,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464311901,174643119,1746431,2,,2,1,,,,1917,,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464311901,174643119,1746431,1,,2,1,,,,1915,,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464312001,174643120,1746431,3,,2,1,,,,1920,,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464312001,174643120,1746431,1,,2,1,,,,1916,,82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464312001,174643120,1746431,2,,2,1,,,,1923,,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464312001,174643120,1746431,4,,2,1,,,,1923,,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464312101,174643121,1746431,1,,2,1,,,,1915,,94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464312101,174643121,1746431,2,,2,1,,,,1915,,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464312202,174643122,1746431,3,,1,1,2,2,1,1960,,,4,5,2,2,2,5,,,3,4,1,,1,1,0.3,,,,,,,,,,,,,,,,,,,20170920
17464312202,174643122,1746431,4,,2,1,,,,1962,,48,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464312202,174643122,1746431,2,,1,1,2,2,8,1955,,,1,1,,2,3,5,,,1,,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
17464312202,174643122,1746431,1,,1,1,1,2,6,1941,,,5,1,,2,2,5,,,1,,1,,1,1,1.0,,,,,,,,,,,,,,,,,,,20170920
17464312302,174643123,1746431,2,,2,1,,,,1922,,84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464312302,174643123,1746431,1,,1,1,1,2,2,1925,,,1,5,1,2,2,5,,,1,,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
17464312302,174643123,1746431,3,,1,1,1,2,9,1932,,,1,5,2,2,2,5,,,2,,1,,1,1,0.9,,,,,,,,,,,,,,,,,,,20170920
17464312302,174643123,1746431,4,,2,1,,,,1939,,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464312402,174643124,1746431,3,,2,1,,,,1915,,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464312402,174643124,1746431,4,,1,1,2,2,9,1920,,,1,5,2,2,5,5,,,2,,2,2,1,2,,,,,,,,,,,,,,,,,,,,20170920
17464312402,174643124,1746431,2,,2,1,,,,1925,1996,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464312402,174643124,1746431,1,,2,1,,,,1914,,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464312502,174643125,1746431,3,,2,1,,,,1921,,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464312502,174643125,1746431,1,,2,1,,,,1923,,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464312502,174643125,1746431,4,,2,1,,,,1923,1998,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464312502,174643125,1746431,2,,1,1,2,1,10,1933,,,1,5,2,2,3,5,,,2,,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
17464312601,174643126,1746431,1,,2,1,,,,1927,,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464312601,174643126,1746431,2,,1,1,4,2,3,1926,,,1,5,2,2,4,5,,,2,,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
17464312701,174643127,1746431,1,,2,1,,,,1926,,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464312701,174643127,1746431,2,,2,1,,,,1926,,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464312802,174643128,1746431,2,3,,1,2,2,,1920,,,,,,2,4,5,,,,,,,,,,,2,1920,10,5,2,1,1,,,3,2,,1,2,,,,20170920
17464312802,174643128,1746431,4,,2,1,,,,1926,,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464312802,174643128,1746431,1,,2,1,,,,1916,,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464312802,174643128,1746431,3,,2,1,,,,1911,,98,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464312901,174643129,1746431,1,,2,1,,,,1900,1949,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464312901,174643129,1746431,2,,2,1,,,,1900,1941,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464313001,174643130,1746431,2,,2,1,,,,1926,,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464313001,174643130,1746431,1,,2,1,,,,1911,,98,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464313102,174643131,1746431,4,,2,1,,,,1920,,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464313102,174643131,1746431,1,,2,1,,,,1917,,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464313102,174643131,1746431,2,,2,1,,,,1913,,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464313102,174643131,1746431,3,,2,3,,,,1915,,94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464313201,174643132,1746431,3,,1,1,4,2,11,1934,,,2,5,2,2,3,5,,,5,4,1,,1,1,1.0,,,,,,,,,,,,,,,,,,,20170920
17464313201,174643132,1746431,2,,2,1,,,,1945,2003,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464313201,174643132,1746431,1,,2,1,,,,1934,,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464313201,174643132,1746431,4,,2,1,,,,1900,1960,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464313301,174643133,1746431,1,,2,3,,,,1902,,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464313301,174643133,1746431,2,,2,1,,,,1915,,85,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464320101,174643201,1746432,1,,2,1,,,,1921,,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464320101,174643201,1746432,3,,2,1,,,,1911,1942,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464320101,174643201,1746432,4,,2,1,,,,1914,,86,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464320101,174643201,1746432,2,,2,1,,,,1930,,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464320202,174643202,1746432,3,,1,1,1,2,6,1929,,,1,1,,2,4,5,,,2,,1,,1,1,0.3,,,,,,,,,,,,,,,,,,,20170920
17464320202,174643202,1746432,2,,2,1,,,,1930,,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
17464320202,174643202,1746432,4,,1,1,1,2,7,1930,,,1,1,,2,4,5,,,2,,1,,1,1,0.3,,,,,,,,,,,,,,,,,,,20170920
