ID,householdID,communityID,HH_weight,HH_weight_ad1,INDV_weight,INDV_weight_ad1,INDV_weight_ad2,Biomarker_weight,versionID
281116226001,2811162260,2811162,23341.96484375,25676.162109375,23341.96484375,25676.162109375,26019.994140625,30963.51171875,20170531
281116226002,2811162260,2811162,23341.96484375,25676.162109375,23341.96484375,25676.162109375,25873.40625,28733.41015625,20170531
281116218001,2811162180,2811162,23341.96484375,25676.162109375,23341.96484375,25676.162109375,25895.228515625,27468.14453125,20170531
281116232002,2811162320,2811162,23341.96484375,25676.162109375,23341.96484375,25676.162109375,25868.53515625,28785.306640625,20170531
281116219001,2811162190,2811162,23341.96484375,25676.162109375,23341.96484375,25676.162109375,25890.892578125,27372.541015625,20170531
281116219002,2811162190,2811162,23341.96484375,25676.162109375,23341.96484375,25676.162109375,26044.9140625,27763.728515625,20170531
281116225002,2811162250,2811162,23341.96484375,25676.162109375,23341.96484375,25676.162109375,25878.39453125,27728.58203125,20170531
281116225001,2811162250,2811162,23341.96484375,25676.162109375,23341.96484375,25676.162109375,26014.880859375,31261.005859375,20170531
281116220002,2811162200,2811162,23341.96484375,25676.162109375,23341.96484375,25676.162109375,25887.697265625,27460.15625,20170531
281116201002,2811162010,2811162,23341.96484375,25676.162109375,23341.96484375,25676.162109375,26030.462890625,29555.11328125,20170531
281116201001,2811162010,2811162,23341.96484375,25676.162109375,23341.96484375,25676.162109375,25879.408203125,27766.74609375,20170531
281116206002,2811162060,2811162,23341.96484375,25676.162109375,23341.96484375,25676.162109375,26021.71875,29059.943359375,20170531
281116206001,2811162060,2811162,23341.96484375,25676.162109375,23341.96484375,25676.162109375,25877.38671875,27764.578125,20170531
281116204001,2811162040,2811162,23341.96484375,25676.162109375,23341.96484375,25676.162109375,26037.61328125,29077.693359375,20170531
281116204002,2811162040,2811162,23341.96484375,25676.162109375,23341.96484375,25676.162109375,25880.427734375,27767.83984375,20170531
281116205002,2811162050,2811162,23341.96484375,25676.162109375,23341.96484375,25676.162109375,26037.61328125,29563.232421875,20170531
281116205001,2811162050,2811162,23341.96484375,25676.162109375,23341.96484375,25676.162109375,25886.64453125,27851.09765625,20170531
281116222001,2811162220,2811162,23341.96484375,25676.162109375,23341.96484375,25676.162109375,26050.48046875,27769.662109375,20170531
281116222002,2811162220,2811162,23341.96484375,25676.162109375,23341.96484375,25676.162109375,25894.13671875,27466.986328125,20170531
281116210002,2811162100,2811162,23341.96484375,25676.162109375,23341.96484375,25676.162109375,26026.939453125,29065.7734375,20170531
281116210001,2811162100,2811162,23341.96484375,25676.162109375,23341.96484375,25676.162109375,25879.408203125,,20170531
281116209001,2811162090,2811162,23341.96484375,25676.162109375,23341.96484375,25676.162109375,26059.955078125,27736.30859375,20170531
281116209002,2811162090,2811162,23341.96484375,25676.162109375,23341.96484375,25676.162109375,25898.537109375,,20170531
281116324001,2811163240,2811163,17563.47265625,31363.34375,17563.47265625,31363.34375,31945.240234375,44427.70703125,20170531
281116334001,2811163340,2811163,17563.47265625,31363.34375,17563.47265625,31363.34375,31996.8359375,38885.08984375,20170531
281116334002,2811163340,2811163,17563.47265625,31363.34375,17563.47265625,31363.34375,31728.568359375,40266.51171875,20170531
281116313001,2811163130,2811163,17563.47265625,31363.34375,17563.47265625,31363.34375,31990.53125,37928.98046875,20170531
281116313002,2811163130,2811163,17563.47265625,31363.34375,17563.47265625,31363.34375,31721.341796875,37918.28125,20170531
281116306001,2811163060,2811163,17563.47265625,31363.34375,17563.47265625,31363.34375,31749.20703125,41292.95703125,20170531
281116331001,2811163310,2811163,17563.47265625,31363.34375,17563.47265625,31363.34375,31714.255859375,37909.8125,20170531
281116307001,2811163070,2811163,17563.47265625,31363.34375,17563.47265625,31363.34375,31981.203125,37917.921875,20170531
281116315002,2811163150,2811163,17563.47265625,31363.34375,17563.47265625,31363.34375,31911.369140625,,20170531
281116315001,2811163150,2811163,17563.47265625,31363.34375,17563.47265625,31363.34375,31684.0703125,43639.94921875,20170531
281116304001,2811163040,2811163,17563.47265625,31363.34375,17563.47265625,31363.34375,32000.005859375,38888.94140625,20170531
281116304002,2811163040,2811163,17563.47265625,31363.34375,17563.47265625,31363.34375,31724.9375,40261.90625,20170531
281116302001,2811163020,2811163,17563.47265625,31363.34375,17563.47265625,31363.34375,31972.009765625,38060.87109375,20170531
281116311002,2811163110,2811163,17563.47265625,31363.34375,17563.47265625,31363.34375,31710.767578125,37052.5,20170531
281116311001,2811163110,2811163,17563.47265625,31363.34375,17563.47265625,31363.34375,31962.951171875,38172.07421875,20170531
281116325002,2811163250,2811163,17563.47265625,31363.34375,17563.47265625,31363.34375,31908.63671875,49753.55078125,20170531
281116325001,2811163250,2811163,17563.47265625,31363.34375,17563.47265625,31363.34375,31677.720703125,,20170531
281116327002,2811163270,2811163,17563.47265625,31363.34375,17563.47265625,31363.34375,31928.052734375,,20170531
281116322001,2811163220,2811163,17563.47265625,31363.34375,17563.47265625,31363.34375,31732.240234375,38950.55859375,20170531
281116310001,2811163100,2811163,17563.47265625,31363.34375,17563.47265625,31363.34375,31942.337890625,44423.671875,20170531
281116310002,2811163100,2811163,17563.47265625,31363.34375,17563.47265625,31363.34375,31685.677734375,43642.16015625,20170531
281116303001,2811163030,2811163,8781.736328125,15681.671875,17563.47265625,31363.34375,31919.6484375,,20170531
281116338001,2811163380,2811163,17563.47265625,31363.34375,17563.47265625,31363.34375,32000.005859375,37823.515625,20170531
281116338002,2811163380,2811163,17563.47265625,31363.34375,17563.47265625,31363.34375,31728.568359375,39090.69140625,20170531
281116335001,2811163350,2811163,17563.47265625,31363.34375,17563.47265625,31363.34375,31735.9453125,39398.51953125,20170531
281116336001,2811163360,2811163,17563.47265625,31363.34375,17563.47265625,31363.34375,31714.255859375,,20170531
281116330001,2811163300,2811163,17563.47265625,31363.34375,17563.47265625,31363.34375,31726.748046875,38943.81640625,20170531
281116330002,2811163300,2811163,17563.47265625,31363.34375,17563.47265625,31363.34375,31993.67578125,38881.25,20170531
281116312001,2811163120,2811163,17563.47265625,31363.34375,17563.47265625,31363.34375,31732.240234375,41270.890625,20170531
281116312002,2811163120,2811163,17563.47265625,31363.34375,17563.47265625,31363.34375,32006.40234375,37947.80078125,20170531
281116309001,2811163090,2811163,8781.736328125,15681.671875,8781.736328125,15681.671875,15959.82421875,,20170531
281116319001,2811163190,2811163,17563.47265625,31363.34375,17563.47265625,31363.34375,31914.1171875,,20170531
281116319002,2811163190,2811163,17563.47265625,31363.34375,17563.47265625,31363.34375,31674.599609375,,20170531
281116308002,2811163080,2811163,17563.47265625,31363.34375,26345.208984375,47045.015625,47533.37109375,57536.91796875,20170531
281116308001,2811163080,2811163,17563.47265625,31363.34375,26345.208984375,47045.015625,47904.87109375,,20170531
281116321002,2811163210,2811163,17563.47265625,31363.34375,17563.47265625,31363.34375,31993.67578125,37816.03515625,20170531
281116321001,2811163210,2811163,17563.47265625,31363.34375,17563.47265625,31363.34375,31728.568359375,38946.05078125,20170531
281116337001,2811163370,2811163,17563.47265625,31363.34375,17563.47265625,31363.34375,31933.724609375,44411.69140625,20170531
281116332001,2811163320,2811163,17563.47265625,31363.34375,17563.47265625,31363.34375,31687.29296875,39421.05859375,20170531
281116332002,2811163320,2811163,17563.47265625,31363.34375,17563.47265625,31363.34375,31925.236328125,44399.88671875,20170531
281116339001,2811163390,2811163,17563.47265625,31363.34375,17563.47265625,31363.34375,31680.880859375,43635.5546875,20170531
281116339002,2811163390,2811163,17563.47265625,31363.34375,17563.47265625,31363.34375,31911.369140625,,20170531
281116318002,2811163180,2811163,17563.47265625,31363.34375,17563.47265625,31363.34375,31996.8359375,38885.08984375,20170531
281116318001,2811163180,2811163,17563.47265625,31363.34375,17563.47265625,31363.34375,31728.568359375,38946.05078125,20170531
280154213002,2801542130,2801542,24995.5,26719.328125,24995.5,26719.328125,27082.53515625,32137.591796875,20170531
280154213001,2801542130,2801542,24995.5,26719.328125,24995.5,26719.328125,26928.728515625,31782.720703125,20170531
280154226001,2801542260,2801542,24995.5,26719.328125,24995.5,26719.328125,26925.61328125,,20170531
280154226002,2801542260,2801542,24995.5,26719.328125,24995.5,26719.328125,27075.345703125,,20170531
280154218001,2801542180,2801542,24995.5,26719.328125,24995.5,26719.328125,26956.59375,30562.220703125,20170531
280154231001,2801542310,2801542,24995.5,26719.328125,24995.5,26719.328125,27082.53515625,32944.9453125,20170531
280154231002,2801542310,2801542,24995.5,26719.328125,24995.5,26719.328125,26929.77734375,30570.86328125,20170531
280154204002,2801542040,2801542,24995.5,26719.328125,24995.5,26719.328125,26929.77734375,30007.7421875,20170531
280154228001,2801542280,2801542,24995.5,26719.328125,24995.5,26719.328125,27073.572265625,35461.30078125,20170531
280154228002,2801542280,2801542,24995.5,26719.328125,24995.5,26719.328125,26923.55859375,33210.63671875,20170531
280154229002,2801542290,2801542,24995.5,26719.328125,24995.5,26719.328125,27071.80859375,35458.9921875,20170531
280154229001,2801542290,2801542,24995.5,26719.328125,24995.5,26719.328125,26923.55859375,31776.6171875,20170531
280154215001,2801542150,2801542,24995.5,26719.328125,24995.5,26719.328125,27095.46484375,32960.67578125,20170531
280154215002,2801542150,2801542,24995.5,26719.328125,24995.5,26719.328125,26937.267578125,30077.787109375,20170531
280154203001,2801542030,2801542,24995.5,26719.328125,24995.5,26719.328125,27088.0234375,32144.103515625,20170531
280154203002,2801542030,2801542,24995.5,26719.328125,24995.5,26719.328125,26930.83203125,30008.91796875,20170531
280154219002,2801542190,2801542,24995.5,26719.328125,24995.5,26719.328125,27099.244140625,30015.55078125,20170531
280154219001,2801542190,2801542,24995.5,26719.328125,24995.5,26719.328125,26937.267578125,30205.1953125,20170531
280154210002,2801542100,2801542,24995.5,26719.328125,24995.5,26719.328125,27084.357421875,32139.75390625,20170531
280154210001,2801542100,2801542,24995.5,26719.328125,24995.5,26719.328125,26930.83203125,30070.6015625,20170531
280154207001,2801542070,2801542,24995.5,26719.328125,24995.5,26719.328125,27106.916015625,30024.048828125,20170531
280154207002,2801542070,2801542,24995.5,26719.328125,24995.5,26719.328125,26945.02734375,30202.49609375,20170531
280154205002,2801542050,2801542,24995.5,26719.328125,24995.5,26719.328125,27078.923828125,32940.5546875,20170531
280154205003,2801542050,2801542,24995.5,26719.328125,24995.5,26719.328125,26928.728515625,30068.25390625,20170531
280154206001,2801542060,2801542,24995.5,26719.328125,24995.5,26719.328125,27099.244140625,30877.28515625,20170531
280154206002,2801542060,2801542,24995.5,26719.328125,24995.5,26719.328125,26938.361328125,30206.419921875,20170531
280154220002,2801542200,2801542,24995.5,26719.328125,24995.5,26719.328125,27110.806640625,29971.0390625,20170531
280154220001,2801542200,2801542,24995.5,26719.328125,24995.5,26719.328125,26947.294921875,30205.037109375,20170531
280154201001,2801542010,2801542,24995.5,26719.328125,24995.5,26719.328125,27088.0234375,,20170531
280154201002,2801542010,2801542,24995.5,26719.328125,24995.5,26719.328125,26930.83203125,,20170531
280154221001,2801542210,2801542,24995.5,26719.328125,24995.5,26719.328125,27078.923828125,,20170531
280154221002,2801542210,2801542,24995.5,26719.328125,24995.5,26719.328125,26926.646484375,,20170531
280154225001,2801542250,2801542,24995.5,26719.328125,24995.5,26719.328125,27071.80859375,35458.9921875,20170531
280154225002,2801542250,2801542,24995.5,26719.328125,24995.5,26719.328125,26921.53125,31971.08984375,20170531
280154223001,2801542230,2801542,24995.5,26719.328125,24995.5,26719.328125,27073.572265625,35296.515625,20170531
280154223002,2801542230,2801542,24995.5,26719.328125,24995.5,26719.328125,26926.646484375,31780.26171875,20170531
280154217002,2801542170,2801542,24995.5,26719.328125,24995.5,26719.328125,27114.73828125,29975.384765625,20170531
280154217001,2801542170,2801542,24995.5,26719.328125,24995.5,26719.328125,26948.439453125,29413.82421875,20170531
280154212002,2801542120,2801542,24995.5,26719.328125,24995.5,26719.328125,27077.130859375,35465.9609375,20170531
280154212001,2801542120,2801542,24995.5,26719.328125,24995.5,26719.328125,26923.55859375,,20170531
280154224001,2801542240,2801542,24995.5,26719.328125,24995.5,26719.328125,27073.572265625,35461.30078125,20170531
280154224002,2801542240,2801542,24995.5,26719.328125,24995.5,26719.328125,26924.5859375,31777.830078125,20170531
280154214001,2801542140,2801542,24995.5,26719.328125,24995.5,26719.328125,27104.982421875,30021.908203125,20170531
280154208001,2801542080,2801542,24995.5,26719.328125,49991.0,53438.65625,54237.42578125,59814.98046875,20170531
280154222002,2801542220,2801542,24995.5,26719.328125,24995.5,26719.328125,27095.46484375,32960.67578125,20170531
280154222001,2801542220,2801542,24995.5,26719.328125,24995.5,26719.328125,26927.68359375,,20170531
280154227001,2801542270,2801542,24995.5,26719.328125,24995.5,26719.328125,26923.55859375,31776.6171875,20170531
280154227002,2801542270,2801542,24995.5,26719.328125,24995.5,26719.328125,27073.572265625,37939.77734375,20170531
280154216001,2801542160,2801542,24995.5,26719.328125,24995.5,26719.328125,26958.9765625,30564.921875,20170531
280154209002,2801542090,2801542,24995.5,26719.328125,24995.5,26719.328125,27082.53515625,32137.591796875,20170531
280154209001,2801542090,2801542,24995.5,26719.328125,24995.5,26719.328125,26928.728515625,30006.57421875,20170531
280154211001,2801542110,2801542,24995.5,26719.328125,24995.5,26719.328125,27086.18359375,32141.919921875,20170531
280154211002,2801542110,2801542,24995.5,26719.328125,24995.5,26719.328125,26929.77734375,30570.86328125,20170531
280154115002,2801541150,2801541,17943.609375,18633.748046875,26915.4140625,27950.62109375,28326.787109375,33453.62109375,20170531
280154115001,2801541150,2801541,17943.609375,18633.748046875,26915.4140625,27950.62109375,28169.671875,31291.638671875,20170531
280154124002,2801541240,2801541,17943.609375,18633.748046875,17943.609375,18633.748046875,18791.9375,20994.8046875,20170531
280154119001,2801541190,2801541,17943.609375,18633.748046875,26915.4140625,27950.62109375,28340.1796875,33469.4375,20170531
280154119002,2801541190,2801541,17943.609375,18633.748046875,26915.4140625,27950.62109375,28178.60546875,32305.43359375,20170531
280154110001,2801541100,2801541,17943.609375,18633.748046875,17943.609375,18633.748046875,18920.75,20807.427734375,20170531
280154127003,2801541270,2801541,17943.609375,18633.748046875,17943.609375,18633.748046875,18904.046875,20837.921875,20170531
280154127002,2801541270,2801541,17943.609375,18633.748046875,17943.609375,18633.748046875,18787.263671875,20556.22265625,20170531
280154118001,2801541180,2801541,17943.609375,18633.748046875,17943.609375,18633.748046875,18897.376953125,21184.25390625,20170531
280154118002,2801541180,2801541,17943.609375,18633.748046875,17943.609375,18633.748046875,18786.5,20988.73046875,20170531
280154104001,2801541040,2801541,17943.609375,18633.748046875,17943.609375,18633.748046875,18900.0234375,,20170531
280154104002,2801541040,2801541,17943.609375,18633.748046875,17943.609375,18633.748046875,18788.806640625,,20170531
280154129002,2801541290,2801541,17943.609375,18633.748046875,17943.609375,18633.748046875,18880.79296875,24552.767578125,20170531
280154129001,2801541290,2801541,17943.609375,18633.748046875,17943.609375,18633.748046875,18775.46875,21992.623046875,20170531
280154108002,2801541080,2801541,17943.609375,18633.748046875,17943.609375,18633.748046875,18913.669921875,20762.58984375,20170531
280154108001,2801541080,2801541,17943.609375,18633.748046875,17943.609375,18633.748046875,18793.52734375,20460.67578125,20170531
280154103001,2801541030,2801541,17943.609375,18633.748046875,17943.609375,18633.748046875,18885.783203125,,20170531
280154103002,2801541030,2801541,17943.609375,18633.748046875,17943.609375,18633.748046875,18778.328125,,20170531
280154106001,2801541060,2801541,17943.609375,18633.748046875,17943.609375,18633.748046875,18793.52734375,20460.67578125,20170531
280154107001,2801541070,2801541,17943.609375,18633.748046875,17943.609375,18633.748046875,18902.69921875,20875.19140625,20170531
280154107002,2801541070,2801541,17943.609375,18633.748046875,17943.609375,18633.748046875,18788.806640625,20455.53515625,20170531
280154101002,2801541010,2801541,17943.609375,18633.748046875,17943.609375,18633.748046875,18885.783203125,22236.74609375,20170531
280154101001,2801541010,2801541,17943.609375,18633.748046875,17943.609375,18633.748046875,18779.052734375,22061.3046875,20170531
280154113002,2801541130,2801541,17943.609375,18633.748046875,17943.609375,18633.748046875,18791.9375,20458.9453125,20170531
280154128002,2801541280,2801541,17943.609375,18633.748046875,17943.609375,18633.748046875,18888.314453125,22306.890625,20170531
280154128001,2801541280,2801541,17943.609375,18633.748046875,17943.609375,18633.748046875,18781.248046875,20904.431640625,20170531
280154121001,2801541210,2801541,17943.609375,18633.748046875,53830.828125,55901.2421875,56806.37109375,62700.60546875,20170531
280154114002,2801541140,2801541,17943.609375,18633.748046875,17943.609375,18633.748046875,18901.359375,20953.724609375,20170531
280154114001,2801541140,2801541,17943.609375,18633.748046875,17943.609375,18633.748046875,18789.58203125,,20170531
280154111001,2801541110,2801541,17943.609375,18633.748046875,17943.609375,18633.748046875,18784.2265625,21246.900390625,20170531
280154116001,2801541160,2801541,17943.609375,18633.748046875,17943.609375,18633.748046875,18922.1875,20885.556640625,20170531
280154116002,2801541160,2801541,17943.609375,18633.748046875,17943.609375,18633.748046875,18798.390625,21095.40625,20170531
280154123002,2801541230,2801541,17943.609375,18633.748046875,17943.609375,18633.748046875,18905.400390625,20958.205078125,20170531
280154131001,2801541310,2801541,17943.609375,18633.748046875,17943.609375,18633.748046875,18778.328125,22060.453125,20170531
280154109001,2801541090,2801541,17943.609375,18633.748046875,26915.4140625,27950.62109375,28332.47265625,33460.3359375,20170531
280154109002,2801541090,2801541,17943.609375,18633.748046875,26915.4140625,27950.62109375,28170.767578125,31355.41796875,20170531
280154105001,2801541050,2801541,17943.609375,18633.748046875,17943.609375,18633.748046875,18802.5546875,21241.1953125,20170531
280154126002,2801541260,2801541,17943.609375,18633.748046875,17943.609375,18633.748046875,18893.453125,22312.958984375,20170531
280154126001,2801541260,2801541,17943.609375,18633.748046875,17943.609375,18633.748046875,18784.98046875,21536.087890625,20170531
280154120001,2801541200,2801541,17943.609375,18633.748046875,17943.609375,18633.748046875,18904.046875,20876.6796875,20170531
280154120002,2801541200,2801541,17943.609375,18633.748046875,17943.609375,18633.748046875,18782.728515625,20992.220703125,20170531
280154112001,2801541120,2801541,17943.609375,18633.748046875,17943.609375,18633.748046875,18896.060546875,22248.84765625,20170531
280154112002,2801541120,2801541,17943.609375,18633.748046875,17943.609375,18633.748046875,18783.4765625,20906.912109375,20170531
288251225001,2882512250,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18707.3671875,23193.4453125,20170531
288251225002,2882512250,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18571.189453125,23136.052734375,20170531
288251224002,2882512240,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18720.666015625,,20170531
288251224001,2882512240,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18579.923828125,,20170531
288251232001,2882512320,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18748.91015625,21275.6171875,20170531
288251232002,2882512320,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18594.3125,22652.138671875,20170531
288251211002,2882512110,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18582.921875,20810.841796875,20170531
288251206001,2882512060,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18738.0546875,21380.677734375,20170531
288251206002,2882512060,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18588.021484375,21532.912109375,20170531
288251218001,2882512180,2882512,16280.607421875,18381.330078125,32561.21484375,36762.66015625,37543.2578125,42602.79296875,20170531
288251216002,2882512160,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18710.642578125,23287.423828125,20170531
288251216001,2882512160,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18573.095703125,,20170531
288251203001,2882512030,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18712.29296875,23475.166015625,20170531
288251203002,2882512030,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18574.056640625,21411.908203125,20170531
288251201001,2882512010,2882512,16280.607421875,18381.330078125,24420.91015625,27571.994140625,28070.92578125,34802.41015625,20170531
288251201002,2882512010,2882512,16280.607421875,18381.330078125,24420.91015625,27571.994140625,27853.94921875,34304.35546875,20170531
288251205002,2882512050,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18736.275390625,21485.84375,20170531
288251205001,2882512050,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18577.947265625,21531.54296875,20170531
288251209001,2882512090,2882512,16280.607421875,18381.330078125,32561.21484375,36762.66015625,37206.00390625,43727.74609375,20170531
288251215001,2882512150,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18741.63671875,21369.828125,20170531
288251215002,2882512150,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18595.380859375,21854.916015625,20170531
288251231002,2882512310,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18704.126953125,28542.068359375,20170531
288251231001,2882512310,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18566.50390625,24248.2421875,20170531
288251239001,2882512390,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18568.365234375,24250.671875,20170531
288251239002,2882512390,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18712.29296875,,20170531
288251223002,2882512230,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18574.056640625,21411.908203125,20170531
288251223001,2882512230,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18715.6171875,24024.775390625,20170531
288251207001,2882512070,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18720.666015625,23485.669921875,20170531
288251207002,2882512070,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18577.947265625,21416.392578125,20170531
288251202001,2882512020,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18589.05859375,20954.599609375,20170531
288251221001,2882512210,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18580.91796875,22258.677734375,20170531
288251221002,2882512210,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18724.07421875,22145.005859375,20170531
288251234001,2882512340,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18705.744140625,,20170531
288251213001,2882512130,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18573.095703125,,20170531
288251213002,2882512130,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18715.6171875,,20170531
288251217001,2882512170,2882512,32561.21484375,36762.66015625,65122.4296875,73525.3203125,74959.3671875,,20170531
288251210002,2882512100,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18581.91796875,20854.361328125,20170531
288251210001,2882512100,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18732.74609375,21322.71875,20170531
288251235002,2882512350,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18699.322265625,26291.375,20170531
288251235001,2882512350,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18565.580078125,24247.03515625,20170531
288251236001,2882512360,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18571.189453125,21352.85546875,20170531
288251236002,2882512360,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18710.642578125,,20170531
288251228002,2882512280,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18747.078125,21223.904296875,20170531
288251228001,2882512280,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18581.91796875,20809.716796875,20170531
288251226002,2882512260,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18572.140625,21353.94921875,20170531
288251226001,2882512260,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18712.29296875,24020.5078125,20170531
288251227002,2882512270,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18745.255859375,21373.955078125,20170531
288251227001,2882512270,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18592.1953125,21851.171875,20170531
288251219001,2882512190,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18581.91796875,20946.55078125,20170531
288251219002,2882512190,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18734.505859375,21483.814453125,20170531
288251230002,2882512300,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18576.966796875,22253.9453125,20170531
288251230001,2882512300,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18725.791015625,21314.80078125,20170531
288251208001,2882512080,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18732.74609375,21481.796875,20170531
288251208002,2882512080,2882512,16280.607421875,18381.330078125,16280.607421875,18381.330078125,18578.931640625,21361.7578125,20170531
288251212001,2882512120,2882512,16280.607421875,18381.330078125,32561.21484375,36762.66015625,37214.94921875,43360.7734375,20170531
288251305001,2882513050,2882513,17921.27734375,19655.595703125,17921.27734375,19655.595703125,19932.29296875,21447.55859375,20170531
288251305002,2882513050,2882513,17921.27734375,19655.595703125,17921.27734375,19655.595703125,19815.919921875,20756.84765625,20170531
288251326001,2882513260,2882513,17921.27734375,19655.595703125,17921.27734375,19655.595703125,19822.458984375,20575.849609375,20170531
288251332002,2882513320,2882513,17921.27734375,19655.595703125,17921.27734375,19655.595703125,19805.833984375,21259.853515625,20170531
288251332001,2882513320,2882513,17921.27734375,19655.595703125,17921.27734375,19655.595703125,19918.806640625,23047.90625,20170531
288251330001,2882513300,2882513,17921.27734375,19655.595703125,17921.27734375,19655.595703125,19918.806640625,22432.177734375,20170531
288251330002,2882513300,2882513,17921.27734375,19655.595703125,17921.27734375,19655.595703125,19810.408203125,20981.51953125,20170531
288251324002,2882513240,2882513,17921.27734375,19655.595703125,26881.916015625,29483.392578125,29884.173828125,32024.5234375,20170531
288251324001,2882513240,2882513,17921.27734375,19655.595703125,26881.916015625,29483.392578125,29713.302734375,31894.66796875,20170531
288251306002,2882513060,2882513,17921.27734375,19655.595703125,17921.27734375,19655.595703125,19822.458984375,20575.849609375,20170531
288251306001,2882513060,2882513,17921.27734375,19655.595703125,17921.27734375,19655.595703125,19953.83203125,20789.560546875,20170531
288251327001,2882513270,2882513,17921.27734375,19655.595703125,53763.83203125,58966.78515625,59764.35546875,64130.55078125,20170531
288251317002,2882513170,2882513,17921.27734375,19655.595703125,17921.27734375,19655.595703125,19818.341796875,20571.576171875,20170531
288251317001,2882513170,2882513,17921.27734375,19655.595703125,17921.27734375,19655.595703125,19940.716796875,20914.7890625,20170531
288251322001,2882513220,2882513,17921.27734375,19655.595703125,35842.5546875,39311.19140625,39867.36328125,41614.74609375,20170531
288251312001,2882513120,2882513,17921.27734375,19655.595703125,17921.27734375,19655.595703125,19827.537109375,,20170531
288251303002,2882513030,2882513,17921.27734375,19655.595703125,17921.27734375,19655.595703125,19809.638671875,21620.21484375,20170531
288251303001,2882513030,2882513,17921.27734375,19655.595703125,17921.27734375,19655.595703125,19918.806640625,22286.736328125,20170531
288251313001,2882513130,2882513,17921.27734375,19655.595703125,17921.27734375,19655.595703125,19822.458984375,20575.849609375,20170531
288251301001,2882513010,2882513,17921.27734375,19655.595703125,17921.27734375,19655.595703125,19924.123046875,21351.119140625,20170531
288251307001,2882513070,2882513,17921.27734375,19655.595703125,17921.27734375,19655.595703125,19828.3984375,20866.470703125,20170531
288251333002,2882513330,2882513,17921.27734375,19655.595703125,53763.83203125,58966.78515625,59744.671875,66847.0625,20170531
288251333001,2882513330,2882513,17921.27734375,19655.595703125,53763.83203125,58966.78515625,59415.26171875,63777.15625,20170531
288251328002,2882513280,2882513,17921.27734375,19655.595703125,17921.27734375,19655.595703125,19949.396484375,20784.939453125,20170531
288251328001,2882513280,2882513,17921.27734375,19655.595703125,17921.27734375,19655.595703125,19822.458984375,20575.849609375,20170531
288251310001,2882513100,2882513,17921.27734375,19655.595703125,17921.27734375,19655.595703125,19945.0234375,20768.625,20170531
