ID,householdID,communityID,HHmemberID,member_type,type_id,a005_w3,a006_w3,a006_w3_1,a006_w3_2,a006,versionID
347763214001,3477632140,3477632,1,1,,,,,,,20171011
347763214001,3477632140,3477632,3,4,3,,,,,,20171011
347763214001,3477632140,3477632,4,4,4,,,,,,20171011
347763221002,3477632210,3477632,1,1,,,,,,,20171011
347763221002,3477632210,3477632,2,2,,,,,,,20171011
347763203002,3477632030,3477632,1,1,,,,,,,20171011
347763203002,3477632030,3477632,2,2,,,,,,,20171011
347763227002,3477632270,3477632,1,1,,,,,,,20171011
347763227002,3477632270,3477632,2,2,,,,,,,20171011
347763222002,3477632220,3477632,1,1,,,,,,,20171011
347763222002,3477632220,3477632,2,2,,,,,,,20171011
347763204002,3477632040,3477632,1,1,,,,,,,20171011
347763224002,3477632240,3477632,1,1,,,,,,,20171011
347763224002,3477632240,3477632,2,2,,,,,,,20171011
347763226001,3477632260,3477632,1,1,,,,,,,20171011
347763226001,3477632260,3477632,3,4,4,,,,,,20171011
347763223001,3477632230,3477632,1,1,,,,,,,20171011
347763223001,3477632230,3477632,3,4,1,,,,,,20171011
347763223001,3477632230,3477632,4,7,,2,,,,12,20171011
347763223001,3477632230,3477632,6,7,,1,2,2000,0,9,20171011
347763223001,3477632230,3477632,7,7,,2,,,,12,20171011
347763202001,3477632020,3477632,1,1,,,,,,,20171011
347763202001,3477632020,3477632,2,2,,,,,,,20171011
347763213001,3477632130,3477632,1,1,,,,,,,20171011
347763213001,3477632130,3477632,3,4,1,,,,,,20171011
347763213001,3477632130,3477632,4,4,2,,,,,,20171011
347763205001,3477632050,3477632,1,1,,,,,,,20171011
347763205001,3477632050,3477632,2,2,,,,,,,20171011
347763220001,3477632200,3477632,1,1,,,,,,,20171011
347763220001,3477632200,3477632,2,2,,,,,,,20171011
347763220001,3477632200,3477632,3,7,,1,1,2010,9,9,20171011
347763206002,3477632060,3477632,1,1,,,,,,,20171011
347763206002,3477632060,3477632,2,2,,,,,,,20171011
347763206002,3477632060,3477632,3,7,,1,1,2012,5,9,20171011
347763206002,3477632060,3477632,4,7,,2,1,2008,10,9,20171011
347763218002,3477632180,3477632,1,1,,,,,,,20171011
347763218002,3477632180,3477632,2,2,,,,,,,20171011
347763218002,3477632180,3477632,3,4,2,,,,,,20171011
347763211001,3477632110,3477632,1,1,,,,,,,20171011
347763211001,3477632110,3477632,3,4,1,,,,,,20171011
347763211001,3477632110,3477632,4,7,,2,1,2001,5,9,20171011
347763211001,3477632110,3477632,5,7,,,,,,,20171011
347763219002,3477632190,3477632,1,1,,,,,,,20171011
347763219002,3477632190,3477632,2,2,,,,,,,20171011
347763219002,3477632190,3477632,3,7,,1,1,2011,3,9,20171011
347763217002,3477632170,3477632,1,1,,,,,,,20171011
347763217002,3477632170,3477632,2,2,,,,,,,20171011
347763217002,3477632170,3477632,3,4,2,,,,,,20171011
347763210001,3477632100,3477632,1,1,,,,,,,20171011
347763210001,3477632100,3477632,3,4,2,,,,,,20171011
347763225001,3477632250,3477632,1,1,,,,,,,20171011
347763228001,3477632280,3477632,1,1,,,,,,,20171011
347763228001,3477632280,3477632,3,4,3,,,,,,20171011
347763215002,3477632150,3477632,1,1,,,,,,,20171011
347763209002,3477632090,3477632,1,1,,,,,,,20171011
347763209002,3477632090,3477632,2,2,,,,,,,20171011
347763108001,3477631080,3477631,1,1,,,,,,,20171011
347763102002,3477631020,3477631,1,1,,,,,,,20171011
347763102002,3477631020,3477631,2,2,,,,,,,20171011
347763101001,3477631010,3477631,1,1,,,,,,,20171011
347763101001,3477631010,3477631,3,4,3,,,,,,20171011
347763111001,3477631110,3477631,1,1,,,,,,,20171011
347763111001,3477631110,3477631,2,2,,,,,,,20171011
347763106001,3477631060,3477631,1,1,,,,,,,20171011
347763106001,3477631060,3477631,2,2,,,,,,,20171011
347763106001,3477631060,3477631,3,7,,1,2,2006,9,9,20171011
347763109001,3477631090,3477631,1,1,,,,,,,20171011
347763109001,3477631090,3477631,2,2,,,,,,,20171011
347763109001,3477631090,3477631,3,4,1,,,,,,20171011
347763105002,3477631050,3477631,1,1,,,,,,,20171011
347763105002,3477631050,3477631,2,2,,,,,,,20171011
347763112001,3477631120,3477631,1,1,,,,,,,20171011
347763112001,3477631120,3477631,3,4,1,,,,,,20171011
347763118001,3477631180,3477631,1,1,,,,,,,20171011
347763118001,3477631180,3477631,3,4,4,,,,,,20171011
347763104002,3477631040,3477631,1,1,,,,,,,20171011
347763104002,3477631040,3477631,2,2,,,,,,,20171011
347763104002,3477631040,3477631,3,4,1,,,,,,20171011
347763104002,3477631040,3477631,4,4,2,,,,,,20171011
347763104002,3477631040,3477631,5,4,6,,,,,,20171011
347763121002,3477631210,3477631,1,1,,,,,,,20171011
347763121002,3477631210,3477631,2,2,,,,,,,20171011
347763121002,3477631210,3477631,3,7,,2,1,2013,7,9,20171011
347763115001,3477631150,3477631,1,1,,,,,,,20171011
347763115001,3477631150,3477631,2,2,,,,,,,20171011
347763124002,3477631240,3477631,1,1,,,,,,,20171011
347763124002,3477631240,3477631,2,2,,,,,,,20171011
347763124002,3477631240,3477631,3,4,3,,,,,,20171011
347763117002,3477631170,3477631,1,1,,,,,,,20171011
347763117002,3477631170,3477631,2,2,,,,,,,20171011
347763107002,3477631070,3477631,1,1,,,,,,,20171011
347763107002,3477631070,3477631,2,2,,,,,,,20171011
347763114001,3477631140,3477631,1,1,,,,,,,20171011
347763122001,3477631220,3477631,1,1,,,,,,,20171011
347763122001,3477631220,3477631,2,2,,,,,,,20171011
347763113002,3477631130,3477631,1,1,,,,,,,20171011
347763113002,3477631130,3477631,2,2,,,,,,,20171011
345233104001,3452331040,3452331,1,1,,,,,,,20171011
345233104001,3452331040,3452331,2,2,,,,,,,20171011
345233104001,3452331040,3452331,3,4,1,,,,,,20171011
345233115001,3452331150,3452331,1,1,,,,,,,20171011
345233126001,3452331260,3452331,1,1,,,,,,,20171011
345233126001,3452331260,3452331,2,2,,,,,,,20171011
345233126001,3452331260,3452331,3,4,1,,,,,,20171011
345233126001,3452331260,3452331,4,4,2,,,,,,20171011
345233112002,3452331120,3452331,1,1,,,,,,,20171011
345233112002,3452331120,3452331,2,2,,,,,,,20171011
345233103001,3452331030,3452331,1,1,,,,,,,20171011
345233103001,3452331030,3452331,3,4,1,,,,,,20171011
345233110001,3452331100,3452331,1,1,,,,,,,20171011
345233119002,3452331190,3452331,1,1,,,,,,,20171011
345233119002,3452331190,3452331,3,4,1,,,,,,20171011
345233119002,3452331190,3452331,4,4,2,,,,,,20171011
345233119002,3452331190,3452331,5,4,3,,,,,,20171011
345233109001,3452331090,3452331,1,1,,,,,,,20171011
345233109001,3452331090,3452331,3,4,1,,,,,,20171011
345233109001,3452331090,3452331,4,4,2,,,,,,20171011
345233109001,3452331090,3452331,5,7,,1,1,2000,10,9,20171011
345233125002,3452331250,3452331,1,1,,,,,,,20171011
345233113001,3452331130,3452331,1,1,,,,,,,20171011
345233113001,3452331130,3452331,3,4,1,,,,,,20171011
345233114001,3452331140,3452331,1,1,,,,,,,20171011
345233114001,3452331140,3452331,2,2,,,,,,,20171011
345233124001,3452331240,3452331,1,1,,,,,,,20171011
345233124001,3452331240,3452331,3,4,1,,,,,,20171011
345233124001,3452331240,3452331,4,4,2,,,,,,20171011
345233127002,3452331270,3452331,1,1,,,,,,,20171011
345233127002,3452331270,3452331,2,2,,,,,,,20171011
345233102001,3452331020,3452331,1,1,,,,,,,20171011
345233121001,3452331210,3452331,1,1,,,,,,,20171011
345233121001,3452331210,3452331,3,4,1,,,,,,20171011
345233118002,3452331180,3452331,1,1,,,,,,,20171011
345233118002,3452331180,3452331,2,2,,,,,,,20171011
345233118002,3452331180,3452331,3,4,2,,,,,,20171011
345233107001,3452331070,3452331,1,1,,,,,,,20171011
345233107001,3452331070,3452331,2,2,,,,,,,20171011
345233108001,3452331080,3452331,1,1,,,,,,,20171011
345233108001,3452331080,3452331,3,4,2,,,,,,20171011
345233123001,3452331230,3452331,1,1,,,,,,,20171011
345233123001,3452331230,3452331,2,2,,,,,,,20171011
345233106002,3452331060,3452331,1,1,,,,,,,20171011
345233106002,3452331060,3452331,2,2,,,,,,,20171011
345233120001,3452331200,3452331,1,1,,,,,,,20171011
345233120001,3452331200,3452331,3,7,,1,1,2005,6,9,20171011
345233218002,3452332180,3452332,1,1,,,,,,,20171011
345233218002,3452332180,3452332,2,2,,,,,,,20171011
345233209001,3452332090,3452332,1,1,,,,,,,20171011
345233206002,3452332060,3452332,1,1,,,,,,,20171011
345233206002,3452332060,3452332,2,2,,,,,,,20171011
345233229001,3452332290,3452332,1,1,,,,,,,20171011
345233216002,3452332160,3452332,1,1,,,,,,,20171011
345233216002,3452332160,3452332,2,2,,,,,,,20171011
345233231002,3452332310,3452332,1,1,,,,,,,20171011
345233231002,3452332310,3452332,2,2,,,,,,,20171011
345233230002,3452332300,3452332,1,1,,,,,,,20171011
345233214001,3452332140,3452332,1,1,,,,,,,20171011
345233214001,3452332140,3452332,2,2,,,,,,,20171011
345233226002,3452332260,3452332,1,1,,,,,,,20171011
345233224001,3452332240,3452332,1,1,,,,,,,20171011
345233234001,3452332340,3452332,1,1,,,,,,,20171011
345233234001,3452332340,3452332,2,2,,,,,,,20171011
345233225002,3452332250,3452332,1,1,,,,,,,20171011
345233225002,3452332250,3452332,2,2,,,,,,,20171011
345233225002,3452332250,3452332,3,4,1,,,,,,20171011
345233233002,3452332330,3452332,1,1,,,,,,,20171011
345233233002,3452332330,3452332,2,2,,,,,,,20171011
345233227001,3452332270,3452332,1,1,,,,,,,20171011
345233227001,3452332270,3452332,3,4,1,,,,,,20171011
345233205001,3452332050,3452332,1,1,,,,,,,20171011
345233205001,3452332050,3452332,2,2,,,,,,,20171011
345233205001,3452332050,3452332,3,4,1,,,,,,20171011
345233205001,3452332050,3452332,4,7,,1,2,2012,8,9,20171011
345233205001,3452332050,3452332,5,7,,2,2,2011,3,9,20171011
345233205001,3452332050,3452332,6,7,,2,2,1993,0,8,20171011
345233210002,3452332100,3452332,1,1,,,,,,,20171011
345233210002,3452332100,3452332,2,2,,,,,,,20171011
345233207002,3452332070,3452332,1,1,,,,,,,20171011
345233207002,3452332070,3452332,2,2,,,,,,,20171011
345233207002,3452332070,3452332,3,3,6,,,,,,20171011
345233221001,3452332210,3452332,1,1,,,,,,,20171011
345233212001,3452332120,3452332,1,1,,,,,,,20171011
345233213002,3452332130,3452332,1,1,,,,,,,20171011
345233213002,3452332130,3452332,2,2,,,,,,,20171011
345233208001,3452332080,3452332,1,1,,,,,,,20171011
345233204001,3452332040,3452332,1,1,,,,,,,20171011
345233215002,3452332150,3452332,1,1,,,,,,,20171011
345233215002,3452332150,3452332,2,2,,,,,,,20171011
345233215002,3452332150,3452332,3,4,1,,,,,,20171011
345233202001,3452332020,3452332,1,1,,,,,,,20171011
345233202001,3452332020,3452332,2,2,,,,,,,20171011
345233232001,3452332320,3452332,1,1,,,,,,,20171011
345233232001,3452332320,3452332,3,4,1,,,,,,20171011
345233232001,3452332320,3452332,4,7,,1,1,2001,1,9,20171011
345233232001,3452332320,3452332,5,7,,,,,,,20171011
345233235002,3452332350,3452332,1,1,,,,,,,20171011
345233235002,3452332350,3452332,3,4,7,,,,,,20171011
345233203002,3452332030,3452332,1,1,,,,,,,20171011
345233203002,3452332030,3452332,2,2,,,,,,,20171011
345233203002,3452332030,3452332,3,4,1,,,,,,20171011
345233203002,3452332030,3452332,4,4,2,,,,,,20171011
345233203002,3452332030,3452332,5,7,,2,1,2005,11,9,20171011
345233203002,3452332030,3452332,6,7,,1,2,2007,5,9,20171011
345233201001,3452332010,3452332,1,1,,,,,,,20171011
345233201001,3452332010,3452332,2,2,,,,,,,20171011
345233201001,3452332010,3452332,3,3,2,,,,,,20171011
345233217001,3452332170,3452332,1,1,,,,,,,20171011
345233217001,3452332170,3452332,3,7,,2,2,2003,1,9,20171011
345233217001,3452332170,3452332,4,7,,2,2,2003,1,9,20171011
345233228002,3452332280,3452332,1,1,,,,,,,20171011
345233228002,3452332280,3452332,3,7,,1,1,1945,6,12,20171011
345233220001,3452332200,3452332,1,1,,,,,,,20171011
345233220001,3452332200,3452332,2,2,,,,,,,20171011
345233220001,3452332200,3452332,3,7,,2,1,2000,9,9,20171011
345233220001,3452332200,3452332,4,7,,1,1,2003,0,9,20171011
345233222001,3452332220,3452332,1,1,,,,,,,20171011
345233222001,3452332220,3452332,2,2,,,,,,,20171011
345233211002,3452332110,3452332,1,1,,,,,,,20171011
345233211002,3452332110,3452332,2,2,,,,,,,20171011
345233211002,3452332110,3452332,3,7,,2,1,2000,8,9,20171011
345233305001,3452333050,3452333,1,1,,,,,,,20171011
345233305001,3452333050,3452333,3,4,1,,,,,,20171011
345233305001,3452333050,3452333,4,7,,1,2,1978,8,8,20171011
345233305001,3452333050,3452333,5,7,,,,,,,20171011
345233317001,3452333170,3452333,1,1,,,,,,,20171011
345233317001,3452333170,3452333,3,4,3,,,,,,20171011
345233328002,3452333280,3452333,1,1,,,,,,,20171011
345233328002,3452333280,3452333,2,2,,,,,,,20171011
345233328002,3452333280,3452333,3,3,7,,,,,,20171011
345233328002,3452333280,3452333,4,4,1,,,,,,20171011
345233328002,3452333280,3452333,5,4,2,,,,,,20171011
345233328002,3452333280,3452333,6,4,3,,,,,,20171011
345233301002,3452333010,3452333,1,1,,,,,,,20171011
345233301002,3452333010,3452333,2,2,,,,,,,20171011
345233301002,3452333010,3452333,3,4,1,,,,,,20171011
345233311001,3452333110,3452333,1,1,,,,,,,20171011
345233311001,3452333110,3452333,2,2,,,,,,,20171011
345233308001,3452333080,3452333,1,1,,,,,,,20171011
345233308001,3452333080,3452333,2,2,,,,,,,20171011
345233308001,3452333080,3452333,3,4,3,,,,,,20171011
345233325001,3452333250,3452333,1,1,,,,,,,20171011
345233325001,3452333250,3452333,2,2,,,,,,,20171011
345233325001,3452333250,3452333,3,4,3,,,,,,20171011
345233309002,3452333090,3452333,1,1,,,,,,,20171011
345233306001,3452333060,3452333,1,1,,,,,,,20171011
345233306001,3452333060,3452333,2,2,,,,,,,20171011
345233306001,3452333060,3452333,3,4,3,,,,,,20171011
345233302002,3452333020,3452333,1,1,,,,,,,20171011
345233302002,3452333020,3452333,2,2,,,,,,,20171011
345233302002,3452333020,3452333,3,4,1,,,,,,20171011
345233302002,3452333020,3452333,4,4,2,,,,,,20171011
345233302002,3452333020,3452333,5,4,3,,,,,,20171011
345233324002,3452333240,3452333,1,1,,,,,,,20171011
345233324002,3452333240,3452333,2,2,,,,,,,20171011
345233324002,3452333240,3452333,3,4,1,,,,,,20171011
345233324002,3452333240,3452333,4,4,2,,,,,,20171011
345233324002,3452333240,3452333,5,4,4,,,,,,20171011
345233324002,3452333240,3452333,6,4,5,,,,,,20171011
345233307002,3452333070,3452333,1,1,,,,,,,20171011
345233307002,3452333070,3452333,2,2,,,,,,,20171011
345233307002,3452333070,3452333,3,4,1,,,,,,20171011
345233320001,3452333200,3452333,1,1,,,,,,,20171011
345233320001,3452333200,3452333,3,4,1,,,,,,20171011
345233312002,3452333120,3452333,1,1,,,,,,,20171011
345233316001,3452333160,3452333,1,1,,,,,,,20171011
345233316001,3452333160,3452333,2,2,,,,,,,20171011
345233316001,3452333160,3452333,3,4,1,,,,,,20171011
345233303001,3452333030,3452333,1,1,,,,,,,20171011
345233303001,3452333030,3452333,3,4,1,,,,,,20171011
345233303001,3452333030,3452333,4,4,2,,,,,,20171011
345233303001,3452333030,3452333,5,4,3,,,,,,20171011
345233304001,3452333040,3452333,1,1,,,,,,,20171011
345233304001,3452333040,3452333,3,4,3,,,,,,20171011
345233323001,3452333230,3452333,1,1,,,,,,,20171011
345233323001,3452333230,3452333,3,4,3,,,,,,20171011
345233326002,3452333260,3452333,1,1,,,,,,,20171011
345233326002,3452333260,3452333,2,2,,,,,,,20171011
345233326002,3452333260,3452333,3,4,1,,,,,,20171011
345233326002,3452333260,3452333,4,4,2,,,,,,20171011
345233318002,3452333180,3452333,1,1,,,,,,,20171011
345233318002,3452333180,3452333,2,2,,,,,,,20171011
345233318002,3452333180,3452333,3,4,4,,,,,,20171011
345233318002,3452333180,3452333,4,7,,2,,,,8,20171011
345233318002,3452333180,3452333,5,7,,1,1,2003,3,9,20171011
345233314001,3452333140,3452333,1,1,,,,,,,20171011
345233314001,3452333140,3452333,3,7,,1,2,2001,9,9,20171011
345233313001,3452333130,3452333,1,1,,,,,,,20171011
345233313001,3452333130,3452333,3,4,1,,,,,,20171011
345233322002,3452333220,3452333,1,1,,,,,,,20171011
345233322002,3452333220,3452333,2,2,,,,,,,20171011
345233322002,3452333220,3452333,3,4,3,,,,,,20171011
014051111002,0140511110,0140511,1,1,,,,,,,20171011
014051125001,0140511250,0140511,1,1,,,,,,,20171011
014051125001,0140511250,0140511,2,2,,,,,,,20171011
014051125001,0140511250,0140511,3,4,1,,,,,,20171011
014051125001,0140511250,0140511,4,4,2,,,,,,20171011
014051116002,0140511160,0140511,1,1,,,,,,,20171011
014051116002,0140511160,0140511,2,2,,,,,,,20171011
014051101001,0140511010,0140511,1,1,,,,,,,20171011
014051101001,0140511010,0140511,2,2,,,,,,,20171011
014051101001,0140511010,0140511,3,4,1,,,,,,20171011
014051107001,0140511070,0140511,1,1,,,,,,,20171011
014051108002,0140511080,0140511,1,1,,,,,,,20171011
014051108002,0140511080,0140511,2,2,,,,,,,20171011
014051108002,0140511080,0140511,3,3,2,,,,,,20171011
014051108002,0140511080,0140511,4,4,2,,,,,,20171011
014051106001,0140511060,0140511,1,1,,,,,,,20171011
014051106001,0140511060,0140511,2,2,,,,,,,20171011
014051106001,0140511060,0140511,3,7,,1,1,2006,4,9,20171011
014051106001,0140511060,0140511,4,7,,2,1,2000,8,9,20171011
014051122001,0140511220,0140511,1,1,,,,,,,20171011
014051121001,0140511210,0140511,1,1,,,,,,,20171011
014051121001,0140511210,0140511,2,2,,,,,,,20171011
014051127001,0140511270,0140511,1,1,,,,,,,20171011
014051127001,0140511270,0140511,2,2,,,,,,,20171011
014051127001,0140511270,0140511,3,4,2,,,,,,20171011
014051104002,0140511040,0140511,1,1,,,,,,,20171011
014051113001,0140511130,0140511,1,1,,,,,,,20171011
014051113001,0140511130,0140511,2,2,,,,,,,20171011
014051113001,0140511130,0140511,3,4,1,,,,,,20171011
014051113001,0140511130,0140511,4,4,2,,,,,,20171011
014051124002,0140511240,0140511,1,1,,,,,,,20171011
014051124002,0140511240,0140511,2,2,,,,,,,20171011
014051109001,0140511090,0140511,1,1,,,,,,,20171011
014051109001,0140511090,0140511,2,2,,,,,,,20171011
014051109001,0140511090,0140511,3,4,2,,,,,,20171011
014051109001,0140511090,0140511,4,7,,2,1,1990,0,8,20171011
014051109001,0140511090,0140511,5,7,,1,1,2014,8,9,20171011
014051110002,0140511100,0140511,1,1,,,,,,,20171011
014051110002,0140511100,0140511,2,2,,,,,,,20171011
014051119002,0140511190,0140511,1,1,,,,,,,20171011
014051119002,0140511190,0140511,2,2,,,,,,,20171011
014051119002,0140511190,0140511,3,4,2,,,,,,20171011
014051114001,0140511140,0140511,1,1,,,,,,,20171011
014051126002,0140511260,0140511,1,1,,,,,,,20171011
014051126002,0140511260,0140511,2,2,,,,,,,20171011
014051126002,0140511260,0140511,3,4,1,,,,,,20171011
014051126002,0140511260,0140511,4,4,2,,,,,,20171011
014051123001,0140511230,0140511,1,1,,,,,,,20171011
014051123001,0140511230,0140511,3,4,4,,,,,,20171011
014051115002,0140511150,0140511,1,1,,,,,,,20171011
014051115002,0140511150,0140511,2,2,,,,,,,20171011
014051105002,0140511050,0140511,1,1,,,,,,,20171011
014051105002,0140511050,0140511,2,2,,,,,,,20171011
014051105002,0140511050,0140511,3,4,1,,,,,,20171011
014051103001,0140511030,0140511,1,1,,,,,,,20171011
014051128002,0140511280,0140511,1,1,,,,,,,20171011
014051128002,0140511280,0140511,2,2,,,,,,,20171011
014051120002,0140511200,0140511,1,1,,,,,,,20171011
014051120002,0140511200,0140511,2,2,,,,,,,20171011
014051117001,0140511170,0140511,1,1,,,,,,,20171011
014051117001,0140511170,0140511,3,4,9,,,,,,20171011
014051112001,0140511120,0140511,1,1,,,,,,,20171011
014051112001,0140511120,0140511,2,2,,,,,,,20171011
014051112001,0140511120,0140511,3,3,8,,,,,,20171011
014051204002,0140512040,0140512,1,1,,,,,,,20171011
014051204002,0140512040,0140512,2,2,,,,,,,20171011
014051204002,0140512040,0140512,3,4,1,,,,,,20171011
014051228002,0140512280,0140512,1,1,,,,,,,20171011
014051228002,0140512280,0140512,3,4,3,,,,,,20171011
014051219001,0140512190,0140512,1,1,,,,,,,20171011
014051219001,0140512190,0140512,2,2,,,,,,,20171011
014051219001,0140512190,0140512,3,4,1,,,,,,20171011
014051219001,0140512190,0140512,4,4,2,,,,,,20171011
014051226002,0140512260,0140512,1,1,,,,,,,20171011
014051226002,0140512260,0140512,2,2,,,,,,,20171011
014051226002,0140512260,0140512,3,3,1,,,,,,20171011
014051226002,0140512260,0140512,4,4,1,,,,,,20171011
014051210002,0140512100,0140512,1,1,,,,,,,20171011
014051210002,0140512100,0140512,2,2,,,,,,,20171011
014051235002,0140512350,0140512,1,1,,,,,,,20171011
014051235002,0140512350,0140512,2,2,,,,,,,20171011
014051235002,0140512350,0140512,3,4,1,,,,,,20171011
014051235002,0140512350,0140512,4,4,2,,,,,,20171011
014051235002,0140512350,0140512,5,4,3,,,,,,20171011
014051221001,0140512210,0140512,1,1,,,,,,,20171011
014051221001,0140512210,0140512,2,2,,,,,,,20171011
014051221001,0140512210,0140512,3,4,1,,,,,,20171011
014051230001,0140512300,0140512,1,1,,,,,,,20171011
014051230001,0140512300,0140512,2,2,,,,,,,20171011
014051220002,0140512200,0140512,1,1,,,,,,,20171011
014051220002,0140512200,0140512,2,2,,,,,,,20171011
014051220002,0140512200,0140512,3,3,2,,,,,,20171011
014051234001,0140512340,0140512,1,1,,,,,,,20171011
014051234001,0140512340,0140512,2,2,,,,,,,20171011
014051229001,0140512290,0140512,1,1,,,,,,,20171011
014051229001,0140512290,0140512,2,2,,,,,,,20171011
014051229001,0140512290,0140512,3,4,2,,,,,,20171011
014051224001,0140512240,0140512,1,1,,,,,,,20171011
014051224001,0140512240,0140512,2,2,,,,,,,20171011
014051231001,0140512310,0140512,1,1,,,,,,,20171011
014051231001,0140512310,0140512,2,2,,,,,,,20171011
014051211001,0140512110,0140512,1,1,,,,,,,20171011
014051214002,0140512140,0140512,1,1,,,,,,,20171011
014051214002,0140512140,0140512,2,2,,,,,,,20171011
014051206001,0140512060,0140512,1,1,,,,,,,20171011
014051206001,0140512060,0140512,3,4,1,,,,,,20171011
014051206001,0140512060,0140512,4,4,2,,,,,,20171011
014051206001,0140512060,0140512,6,7,,2,,,,8,20171011
014051206001,0140512060,0140512,7,7,,1,2,2008,10,9,20171011
014051206001,0140512060,0140512,8,7,,1,2,2008,10,9,20171011
014051209001,0140512090,0140512,1,1,,,,,,,20171011
014051225002,0140512250,0140512,1,1,,,,,,,20171011
014051225002,0140512250,0140512,2,2,,,,,,,20171011
014051213001,0140512130,0140512,1,1,,,,,,,20171011
014051208002,0140512080,0140512,1,1,,,,,,,20171011
014051208002,0140512080,0140512,2,2,,,,,,,20171011
014051202001,0140512020,0140512,1,1,,,,,,,20171011
014051202001,0140512020,0140512,2,2,,,,,,,20171011
014051202001,0140512020,0140512,3,4,4,,,,,,20171011
014051202001,0140512020,0140512,4,7,,2,1,1988,0,8,20171011
014051202001,0140512020,0140512,5,7,,2,2,2004,8,9,20171011
014051202001,0140512020,0140512,6,7,,2,2,2009,5,9,20171011
014051215001,0140512150,0140512,1,1,,,,,,,20171011
014051215001,0140512150,0140512,3,4,1,,,,,,20171011
014051215001,0140512150,0140512,4,7,,1,1,1975,0,8,20171011
014051215001,0140512150,0140512,5,7,,1,1,2003,11,9,20171011
014051215001,0140512150,0140512,6,7,,1,1,1975,0,8,20171011
014051212002,0140512120,0140512,1,1,,,,,,,20171011
014051212002,0140512120,0140512,2,2,,,,,,,20171011
014051212002,0140512120,0140512,3,4,1,,,,,,20171011
014051212002,0140512120,0140512,4,4,2,,,,,,20171011
014051212002,0140512120,0140512,5,7,,2,2,1936,5,1,20171011
014051222001,0140512220,0140512,1,1,,,,,,,20171011
014051222001,0140512220,0140512,2,2,,,,,,,20171011
014051222001,0140512220,0140512,3,4,2,,,,,,20171011
014051222001,0140512220,0140512,4,7,,1,2,1979,2,8,20171011
014051222001,0140512220,0140512,5,7,,1,2,2012,1,9,20171011
014051222001,0140512220,0140512,6,7,,2,2,2005,2,9,20171011
014051201002,0140512010,0140512,1,1,,,,,,,20171011
014051232002,0140512320,0140512,1,1,,,,,,,20171011
014051232002,0140512320,0140512,2,2,,,,,,,20171011
014051232002,0140512320,0140512,3,4,1,,,,,,20171011
014051232002,0140512320,0140512,4,4,2,,,,,,20171011
014051227001,0140512270,0140512,1,1,,,,,,,20171011
014051227001,0140512270,0140512,3,3,8,,,,,,20171011
014051227001,0140512270,0140512,4,4,1,,,,,,20171011
014051227001,0140512270,0140512,5,7,,2,1,2008,8,9,20171011
014051227001,0140512270,0140512,6,7,,,,,,,20171011
014051205002,0140512050,0140512,1,1,,,,,,,20171011
014051205002,0140512050,0140512,2,2,,,,,,,20171011
014051205002,0140512050,0140512,3,4,1,,,,,,20171011
014051205002,0140512050,0140512,4,4,4,,,,,,20171011
014051218001,0140512180,0140512,1,1,,,,,,,20171011
014051218001,0140512180,0140512,3,4,2,,,,,,20171011
014051218001,0140512180,0140512,4,4,3,,,,,,20171011
014051233001,0140512330,0140512,1,1,,,,,,,20171011
014051233001,0140512330,0140512,2,2,,,,,,,20171011
014051233001,0140512330,0140512,3,4,1,,,,,,20171011
014051233001,0140512330,0140512,4,4,2,,,,,,20171011
014051216002,0140512160,0140512,1,1,,,,,,,20171011
014051216002,0140512160,0140512,2,2,,,,,,,20171011
014051216002,0140512160,0140512,3,7,,2,,,,9,20171011
014051216002,0140512160,0140512,4,7,,1,1,2013,4,9,20171011
014051223001,0140512230,0140512,1,1,,,,,,,20171011
014051207002,0140512070,0140512,1,1,,,,,,,20171011
014051207002,0140512070,0140512,2,2,,,,,,,20171011
014051207002,0140512070,0140512,3,4,1,,,,,,20171011
014051207002,0140512070,0140512,4,4,2,,,,,,20171011
014051329001,0140513290,0140513,1,1,,,,,,,20171011
014051329001,0140513290,0140513,2,2,,,,,,,20171011
014051329001,0140513290,0140513,3,4,1,,,,,,20171011
014051329001,0140513290,0140513,4,4,2,,,,,,20171011
014051307001,0140513070,0140513,1,1,,,,,,,20171011
014051307001,0140513070,0140513,2,2,,,,,,,20171011
014051305001,0140513050,0140513,1,1,,,,,,,20171011
014051305001,0140513050,0140513,2,2,,,,,,,20171011
014051305001,0140513050,0140513,3,4,2,,,,,,20171011
014051303001,0140513030,0140513,1,1,,,,,,,20171011
014051303001,0140513030,0140513,2,2,,,,,,,20171011
014051313002,0140513130,0140513,1,1,,,,,,,20171011
014051313002,0140513130,0140513,2,2,,,,,,,20171011
014051313002,0140513130,0140513,3,7,,2,2,2006,2,9,20171011
014051310001,0140513100,0140513,1,1,,,,,,,20171011
014051302001,0140513020,0140513,1,1,,,,,,,20171011
014051309001,0140513090,0140513,1,1,,,,,,,20171011
014051328002,0140513280,0140513,1,1,,,,,,,20171011
014051328002,0140513280,0140513,2,2,,,,,,,20171011
014051330001,0140513300,0140513,1,1,,,,,,,20171011
014051330001,0140513300,0140513,2,2,,,,,,,20171011
014051304001,0140513040,0140513,1,1,,,,,,,20171011
014051304001,0140513040,0140513,3,4,1,,,,,,20171011
014051304001,0140513040,0140513,4,7,,2,,,,8,20171011
014051304001,0140513040,0140513,5,7,,2,2,1998,8,9,20171011
