ID,householdID,communityID,i001,i002,i003,i004,i005,i005_1,i006,i007,i008,i009,i010,i011,i012_1,i012_2,i012_3,i012_4,i012_5,i013,i014s1,i014s2,i015,i016,i017,i018,i019,i020,i021,i022,i023,i024,i025,i026,versionID
010206331001,0102063310,0102063,140,250.0,2,9,1998,,1,1,,,2,2,4,1,1,1,0,,1,,2,1,1,2,2,2,6,5,2,1,3,3,20151118
010206332002,0102063320,0102063,300,0.0,2,2,2012,,2,,1,,2,1,4,2,1,1,2,,1,,1,1,1,2,2,2,5,5,2,2,4,3,20151118
010233101001,0102331010,0102331,300,,2,2,2008,,2,,1,,2,1,2,8,1,1,0,,1,,2,1,1,2,2,2,6,6,2,2,5,3,20151118
010233102001,0102331020,0102331,20,0.0,2,9,1999,,1,2,,,2,1,1,0,0,0,0,3,1,,1,1,1,3,2,2,6,6,2,2,4,3,20151118
010233103001,0102331030,0102331,300,400.0,2,3,1986,,2,,1,,2,,3,1,0,1,1,20,1,,2,1,2,3,2,2,2,6,2,2,4,3,20151118
010233104002,0102331040,0102331,170,200.0,2,1,1993,,2,,1,,2,1,4,2,0,1,0,10,1,,2,1,2,2,2,2,7,6,2,2,3,3,20151118
010233105001,0102331050,0102331,300,350.0,2,1,1998,,2,,1,,2,1,5,1,0,2,1,55,1,,2,2,2,2,2,2,5,6,1,2,3,3,20151118
010233106002,0102331060,0102331,130,350.0,2,2,1984,,2,,2,2,2,1,5,1,1,1,0,,,2,2,1,1,3,2,2,6,3,2,2,3,3,20151118
010233107001,0102331070,0102331,80,150.0,2,2,1987,,1,1,2,2,2,1,4,0,1,1,0,,,2,2,1,1,3,2,2,6,5,2,2,4,3,20151118
010233108002,0102331080,0102331,140,,2,2,1982,,1,1,,,2,3,3,1,1,1,0,,1,,2,1,1,2,2,2,6,6,2,2,3,3,20151118
010233109001,0102331090,0102331,,,2,2,1998,,1,1,,,2,1,9,1,1,1,0,,1,,1,1,2,2,2,2,6,6,2,2,5,3,20151118
010233110001,0102331100,0102331,100,0.0,2,9,1983,,1,1,,,2,1,2,1,1,1,0,,1,,1,1,1,2,2,2,6,6,2,2,3,3,20151118
010233111001,0102331110,0102331,200,,2,10,1933,,2,,,,2,,3,0,1,1,0,,1,,2,1,1,3,2,2,6,6,2,2,5,3,20151118
010233112001,0102331120,0102331,150,150.0,2,3,1990,,2,,1,,2,1,0,6,1,1,0,,1,,2,1,2,2,2,1,,6,2,2,4,3,20151118
010233113002,0102331130,0102331,,0.0,2,9,1985,,1,1,,,2,1,2,1,1,1,0,,1,,2,1,2,2,2,2,6,6,2,2,4,3,20151118
010233114001,0102331140,0102331,,666.0,2,2,1983,,2,,1,,2,1,3,0,0,1,0,5,1,,2,1,2,3,2,2,6,6,2,2,5,3,20151118
010233115001,0102331150,0102331,140,,2,3,1982,,1,1,,,2,1,4,0,1,1,0,,1,,2,1,1,2,2,2,6,6,2,2,4,3,20151118
010233116002,0102331160,0102331,75,150.0,2,2,1994,,1,1,,,2,1,3,0,1,1,0,,1,,2,1,1,3,2,2,7,6,2,2,5,3,20151118
010233117001,0102331170,0102331,100,0.0,2,9,1996,,2,,1,,2,1,5,1,1,1,0,,1,,2,1,1,2,2,2,6,6,2,2,4,3,20151118
010233119002,0102331190,0102331,180,0.0,2,9,1992,,1,1,1,,2,3,2,1,1,1,0,,1,,2,1,1,2,2,2,6,6,2,2,4,3,20151118
010233120001,0102331200,0102331,200,250.0,2,2,2001,,1,1,,,2,1,5,1,1,1,0,,1,,2,1,2,3,2,2,6,6,2,2,3,3,20151118
010233121001,0102331210,0102331,100,100.0,2,3,2000,,2,,2,2,2,2,9,1,1,1,0,,1,,2,1,1,2,2,2,5,6,2,1,3,3,20151118
010233122001,0102331220,0102331,80,300.0,2,1,2011,,1,1,,,2,4,8,1,1,1,0,,1,,2,1,2,2,2,2,2,6,2,2,5,3,20151118
010233123001,0102331230,0102331,260,350.0,2,1,2007,,2,,1,,2,1,14,2,1,1,0,,1,,2,1,2,2,2,2,,6,2,2,3,3,20151118
010233124002,0102331240,0102331,500,800.0,2,2,1963,,1,1,,,2,1,3,1,1,1,0,,1,,2,1,2,3,2,2,6,6,2,2,5,4,20151118
010233125001,0102331250,0102331,100,100.0,2,9,,6,1,1,,,2,2,1,0,0,1,0,20,1,,2,1,1,3,2,2,6,6,2,2,5,3,20151118
010233201001,0102332010,0102332,40,216.0,2,2,1987,,1,1,,,2,1,1,1,1,1,0,,1,,2,1,1,3,2,2,6,6,2,2,5,3,20151118
010233202001,0102332020,0102332,350,430.0,2,2,2001,,1,1,,,2,1,8,1,1,1,0,,1,,1,1,1,2,2,2,5,5,2,2,5,3,20151118
010233203001,0102332030,0102332,120,0.0,2,9,2002,,1,1,,,2,1,1,1,0,1,0,100,1,,1,1,1,3,2,2,7,5,2,2,4,3,20151118
010233204002,0102332040,0102332,80,120.0,2,10,1971,,1,1,,,2,1,5,1,0,1,0,80,1,,2,1,1,3,2,2,5,5,2,2,3,3,20151118
010233205001,0102332050,0102332,125,150.0,2,9,1997,,2,,1,,2,1,4,1,0,1,0,10,1,,2,1,2,2,2,2,7,5,2,2,4,3,20151118
010233206001,0102332060,0102332,200,120.0,2,9,1943,,1,1,,,2,1,4,1,0,1,0,15,1,,2,1,1,3,2,2,5,5,1,2,4,3,20151118
010233207001,0102332070,0102332,70,,2,2,,4,1,1,,,2,1,2,1,1,1,0,,1,,2,1,1,2,2,2,6,6,2,2,4,2,20151118
010233208002,0102332080,0102332,50,86.0,2,9,,6,1,1,,,2,1,2,0,0,1,0,100,1,,2,1,2,3,2,2,2,5,2,2,5,3,20151118
010233209002,0102332090,0102332,70,80.0,2,9,,6,1,2,,,2,2,1,1,0,0,0,30,1,,2,1,1,3,2,2,6,6,2,2,4,3,20151118
010233210002,0102332100,0102332,100,190.0,2,2,2005,,2,,1,,2,1,3,1,1,1,1,,,2,1,1,2,2,2,2,5,5,2,2,4,3,20151118
010233211002,0102332110,0102332,98,0.0,2,9,1982,,1,1,,,2,1,2,1,0,1,0,50,1,,2,1,1,3,2,2,6,5,2,2,5,3,20151118
010233212001,0102332120,0102332,100,100.0,2,10,1981,,1,1,,,2,1,4,1,0,1,1,300,1,,2,1,1,2,2,2,6,5,1,2,3,3,20151118
010233213001,0102332130,0102332,180,100.0,1,9,1991,,2,,1,,2,1,3,1,1,1,0,,1,,2,1,2,2,2,2,6,5,1,2,4,3,20151118
010233214001,0102332140,0102332,300,300.0,2,2,1990,,2,,1,,2,1,4,1,1,1,0,,1,,2,1,1,2,2,2,5,5,2,2,3,3,20151118
010233215001,0102332150,0102332,60,156.0,2,2,1993,,2,,1,,2,1,2,1,1,1,0,,,2,2,1,2,2,2,2,7,5,2,2,4,3,20151118
010233216002,0102332160,0102332,150,0.0,2,9,2002,,1,1,,,2,1,4,1,1,1,0,,1,,1,1,1,3,2,2,6,6,2,2,4,3,20151118
010233217001,0102332170,0102332,,0.0,2,9,1962,,1,1,,,2,1,1,1,0,1,0,5,1,,2,1,2,3,2,2,6,6,2,2,4,3,20151118
010233218001,0102332180,0102332,80,350.0,2,9,1991,,1,1,,,2,3,2,1,1,1,0,,1,,2,1,1,3,2,2,6,6,2,2,4,3,20151118
010233219001,0102332190,0102332,666,666.0,2,9,2003,,1,1,,,2,1,2,1,0,1,0,3,1,,2,1,1,3,2,2,5,6,2,2,4,3,20151118
010233220001,0102332200,0102332,100,300.0,2,9,,6,1,1,,,2,1,2,1,0,1,0,30,1,,2,1,2,2,2,2,7,3,2,2,4,3,20151118
010233221001,0102332210,0102332,40,50.0,2,9,1992,,1,1,,,2,1,2,0,0,1,0,100,1,,2,1,1,3,2,2,7,5,1,2,4,3,20151118
010233222001,0102332220,0102332,280,280.0,2,10,1993,,1,1,,,2,1,5,1,1,1,0,,1,,2,1,2,2,2,2,7,6,2,2,3,3,20151118
010233301002,0102333010,0102333,400,0.0,2,9,1992,,1,1,,,2,1,3,1,1,1,0,,1,,2,1,1,2,2,2,5,1,2,2,4,3,20151118
010233302002,0102333020,0102333,200,200.0,2,1,1988,,2,,1,,2,1,8,1,1,1,0,,1,,1,1,1,2,2,2,5,5,1,2,3,3,20151118
010233303002,0102333030,0102333,130,200.0,2,9,2000,,1,1,,,2,1,1,1,0,1,0,10,1,,2,1,1,3,2,2,6,6,2,2,4,3,20151118
010233304002,0102333040,0102333,80,150.0,2,9,1995,,1,1,,,2,1,4,1,1,0,0,,1,,2,1,1,2,2,2,6,5,2,2,4,3,20151118
010233305002,0102333050,0102333,150,0.0,2,9,2010,,1,1,,,2,1,5,1,1,1,0,,1,,1,1,1,3,2,2,7,6,2,2,4,3,20151118
010233306002,0102333060,0102333,30,666.0,2,9,1990,,2,,1,,2,1,1,0,0,0,0,10,1,,2,1,1,3,2,2,6,5,2,2,3,3,20151118
010233307002,0102333070,0102333,350,400.0,2,9,1983,,1,1,,,2,1,4,1,1,1,0,,1,,2,1,1,2,2,2,6,5,2,2,3,3,20151118
010233308001,0102333080,0102333,120,300.0,2,9,1986,,1,1,,,2,1,2,1,0,1,0,100,1,,2,1,1,2,2,2,5,5,2,2,3,3,20151118
010233309001,0102333090,0102333,30,30.0,2,9,1978,,1,2,,,2,1,1,1,0,0,0,30,1,,2,1,1,3,2,2,6,6,2,2,5,4,20151118
010233310001,0102333100,0102333,80,130.0,2,9,,6,1,2,,,2,1,5,1,1,1,0,,1,,2,1,1,3,2,2,6,6,2,2,5,3,20151118
010233311002,0102333110,0102333,160,200.0,2,2,1988,,2,,1,,2,1,4,0,0,1,0,5,1,,2,1,1,3,2,2,6,6,1,2,5,3,20151118
010233312001,0102333120,0102333,100,300.0,2,9,1994,,1,1,,,2,1,3,1,0,1,0,50,1,,2,1,1,2,2,2,5,5,2,2,2,3,20151118
010233313002,0102333130,0102333,130,,2,2,1998,,1,1,,,2,1,5,1,1,1,0,,1,,2,1,1,3,2,2,7,6,2,2,5,3,20151118
010233314002,0102333140,0102333,500,0.0,2,9,1997,,1,1,,,2,1,4,1,1,2,0,,1,,2,1,1,2,2,2,6,6,2,2,4,3,20151118
010233315002,0102333150,0102333,60,150.0,2,9,1999,,1,1,,,2,1,2,1,1,1,0,,1,,2,1,1,3,2,2,6,6,2,2,4,3,20151118
010233316001,0102333160,0102333,240,500.0,2,9,1983,,1,1,,,2,1,9,1,1,1,0,,1,,2,1,1,2,2,2,5,5,2,2,3,3,20151118
010233317001,0102333170,0102333,120,300.0,2,1,2000,,2,,2,2,2,1,10,1,1,1,1,,1,,1,1,1,2,2,2,6,5,2,2,2,2,20151118
010233318001,0102333180,0102333,60,0.0,2,9,,6,1,2,,,2,1,1,1,1,1,0,,1,,2,1,1,3,2,2,7,5,2,2,4,3,20151118
010233319002,0102333190,0102333,100,150.0,2,9,1979,,1,1,,,2,1,3,0,1,1,0,,1,,2,1,1,3,2,2,6,6,2,2,5,3,20151118
010233320001,0102333200,0102333,150,200.0,2,2,1998,,1,1,,,2,1,2,1,0,1,0,50,1,,2,1,1,3,2,2,6,6,2,2,4,3,20151118
010233321002,0102333210,0102333,160,1332.0,2,2,1996,,1,1,,,2,1,6,1,1,1,0,,1,,2,1,1,2,2,2,5,6,1,2,3,3,20151118
010233322002,0102333220,0102333,120,150.0,2,9,,4,1,1,,,2,1,3,1,0,1,0,30,1,,2,1,1,3,2,2,6,6,1,2,2,3,20151118
010233323002,0102333230,0102333,200,300.0,2,9,1988,,2,,1,,2,1,3,1,0,1,0,50,1,,2,1,1,2,2,2,5,5,2,2,4,3,20151118
010233324001,0102333240,0102333,130,300.0,2,9,2010,,1,1,,,2,1,3,1,0,1,0,10,1,,2,1,1,2,2,2,6,3,2,2,5,3,20151118
010233325002,0102333250,0102333,80,600.0,2,9,,6,1,2,,,2,2,5,1,1,1,0,,1,,2,1,1,3,2,2,5,5,2,2,4,3,20151118
010233326002,0102333260,0102333,100,200.0,2,9,1983,,1,1,,,2,1,1,1,0,1,0,8,1,,2,1,1,3,2,2,5,6,2,2,5,3,20151118
010233327001,0102333270,0102333,100,150.0,2,9,1979,,2,,1,,2,1,4,1,0,1,0,30,1,,2,1,1,2,2,2,6,5,2,2,4,3,20151118
010233328001,0102333280,0102333,100,200.0,2,9,1994,,1,1,,,2,1,3,1,1,1,0,,1,,2,1,1,2,2,2,6,5,2,2,3,3,20151118
010233329001,0102333290,0102333,150,300.0,2,9,1913,,1,1,,,2,1,6,1,0,1,0,20,1,,1,1,1,2,2,2,5,5,1,2,3,3,20151118
010233330001,0102333300,0102333,136,150.0,2,1,,1,2,,1,,2,1,5,1,1,1,1,,1,,1,1,1,2,2,2,6,5,2,2,4,3,20151118
010233331002,0102333310,0102333,170,130.0,2,1,1996,,1,1,1,,2,1,4,1,1,1,1,,1,,2,1,1,3,2,2,6,6,2,2,3,3,20151118
010233332001,0102333320,0102333,120,200.0,2,2,2007,,2,,1,,2,1,4,4,0,1,0,5,1,,2,1,1,2,2,2,6,5,2,2,4,3,20151118
010446101001,0104461010,0104461,240,120.0,2,3,2012,,2,,1,,2,2,5,1,1,1,0,,1,,2,1,1,2,2,2,6,6,1,2,5,3,20151118
010446102001,0104461020,0104461,120,0.0,2,9,,6,1,1,,,1,,2,1,0,1,0,10,1,,2,1,1,3,2,2,6,6,2,2,4,3,20151118
010446103002,0104461030,0104461,,,2,1,,3,1,1,,,1,,2,1,1,1,0,,1,,2,1,1,3,2,2,6,6,2,2,3,3,20151118
010446106001,0104461060,0104461,120,120.0,2,1,2000,,2,,1,,2,1,6,2,2,1,0,,1,,1,1,1,2,2,2,6,6,2,2,3,3,20151118
010446107001,0104461070,0104461,120,0.0,2,1,2008,,1,1,,,2,2,3,1,1,1,0,,1,,2,1,1,3,2,2,6,6,2,2,4,3,20151118
010446108001,0104461080,0104461,100,100.0,2,2,1949,,1,1,,,2,4,2,0,1,1,0,,1,,2,1,1,3,2,2,6,6,2,2,4,3,20151118
010446109001,0104461090,0104461,300,0.0,2,1,2006,,2,,2,2,2,3,5,1,1,1,0,,1,,2,1,1,3,2,2,6,6,2,2,4,3,20151118
010446110001,0104461100,0104461,149,,2,1,2012,,2,,2,2,2,4,4,1,2,1,1,,1,,1,1,1,2,2,2,7,5,2,2,1,3,20151118
010446111001,0104461110,0104461,150,150.0,2,1,2010,,1,1,,,1,,4,1,1,1,1,,1,,1,1,1,2,2,2,6,6,2,2,3,3,20151118
010446112002,0104461120,0104461,100,,2,2,2010,,1,1,,,2,4,4,1,1,1,0,,1,,2,1,1,2,2,2,6,6,2,2,1,3,20151118
010446113001,0104461130,0104461,400,0.0,1,2,2012,,2,,2,2,2,1,2,1,1,1,0,,1,,1,1,1,3,1,1,,1,2,1,4,3,20151118
010446116001,0104461160,0104461,128,128.0,2,9,1975,,1,1,,,2,4,4,1,1,1,1,,1,,2,1,2,3,2,2,6,6,2,2,4,3,20151118
010446117002,0104461170,0104461,180,180.0,1,1,2012,,2,,1,,2,1,6,1,2,1,1,,1,,1,1,2,2,2,2,6,6,2,2,4,3,20151118
010446118001,0104461180,0104461,150,0.0,2,2,2005,,1,1,,,2,2,5,2,1,1,0,,1,,2,1,1,2,2,2,6,5,2,2,3,3,20151118
010446119001,0104461190,0104461,200,0.0,2,1,2004,,2,,1,,1,,4,1,1,1,0,,1,,2,1,1,2,2,2,6,6,2,2,4,3,20151118
010446120002,0104461200,0104461,100,100.0,2,1,2003,,1,1,,,1,,4,2,2,1,0,,1,,1,1,1,3,2,2,6,6,2,2,3,3,20151118
010446121002,0104461210,0104461,150,0.0,2,1,2000,,1,1,,,2,4,12,1,1,1,0,,1,,1,1,2,2,2,2,6,6,2,2,4,3,20151118
010446122001,0104461220,0104461,140,140.0,2,1,2009,,1,1,,,1,,3,1,1,1,0,,1,,1,1,1,3,2,2,5,5,2,2,4,3,20151118
010446123001,0104461230,0104461,110,110.0,2,1,2012,,1,1,,,2,4,3,1,1,1,0,,1,,1,1,1,2,2,2,5,5,2,2,4,3,20151118
010446124001,0104461240,0104461,,,2,9,,6,1,1,,,1,,1,1,1,1,0,,1,,2,1,1,3,2,2,6,6,2,2,4,3,20151118
010446125001,0104461250,0104461,70,0.0,2,2,2009,,1,1,,,2,,1,1,0,1,0,30,1,,2,1,1,3,2,2,6,5,1,2,5,4,20151118
010446126001,0104461260,0104461,120,180.0,2,1,2001,,1,1,,,2,4,3,1,1,1,0,,1,,1,1,2,3,2,2,6,6,2,2,4,3,20151118
010446202001,0104462020,0104462,10,0.0,1,4,2010,,1,1,,,1,,1,0,1,1,0,,1,,2,1,1,3,2,2,2,6,2,2,4,3,20151118
010446204001,0104462040,0104462,80,80.0,2,1,,3,1,1,,,2,4,4,1,1,1,1,,1,,1,1,1,3,2,2,6,6,2,2,4,3,20151118
010446205002,0104462050,0104462,205,80.0,2,2,1998,,1,1,,,2,4,4,2,1,1,0,,1,,2,1,1,2,2,2,6,6,2,2,2,3,20151118
010446206002,0104462060,0104462,90,90.0,2,1,2007,,1,1,,,1,,5,2,1,1,0,,1,,2,1,1,2,2,2,5,5,2,2,4,3,20151118
010446207001,0104462070,0104462,316,158.0,2,2,2008,,2,,,,2,4,7,1,2,1,0,,1,,2,1,2,2,2,2,6,6,2,2,3,3,20151118
010446208002,0104462080,0104462,150,0.0,2,9,1964,,1,1,,,2,4,3,1,1,1,0,,1,,2,1,1,3,2,2,6,6,2,2,4,3,20151118
010446209002,0104462090,0104462,80,150.0,2,4,,,1,1,,,2,4,4,1,1,1,0,,1,,2,1,1,2,2,2,6,6,2,2,4,3,20151118
010446210001,0104462100,0104462,156,180.0,2,2,2004,,1,1,,,2,4,5,1,1,1,0,,1,,1,1,1,2,2,2,5,5,2,2,4,3,20151118
010446211001,0104462110,0104462,100,100.0,2,1,2010,,2,,2,2,2,2,1,1,0,1,0,2,1,,2,1,1,3,2,2,6,6,2,2,4,3,20151118
010446213001,0104462130,0104462,60,,2,2,2010,,1,1,,,2,4,3,1,1,1,0,,1,,2,1,1,2,2,2,6,6,2,2,2,2,20151118
010446214002,0104462140,0104462,20,30.0,2,2,1972,,1,1,,,2,4,1,0,1,0,0,,1,,1,1,1,3,2,2,6,6,2,2,5,3,20151118
010446215001,0104462150,0104462,120,0.0,2,3,2002,,1,1,,,1,,4,1,1,1,0,,1,,2,1,1,3,2,2,6,6,2,2,4,3,20151118
010446216002,0104462160,0104462,100,100.0,2,1,1971,,1,1,,,2,4,4,1,1,1,0,,1,,1,1,2,3,2,2,6,6,1,2,4,3,20151118
010446217002,0104462170,0104462,80,80.0,2,2,2004,,1,1,,,1,,2,1,1,1,0,,1,,2,1,1,3,2,2,5,6,2,2,4,3,20151118
010446218001,0104462180,0104462,60,60.0,2,2,1986,,1,1,,,1,,3,1,0,1,0,5,1,,2,1,1,3,2,2,5,6,2,2,3,3,20151118
010446219001,0104462190,0104462,120,120.0,2,1,,5,1,1,,,2,4,3,1,1,1,0,,1,,1,1,2,3,2,2,6,6,2,2,4,3,20151118
010446220002,0104462200,0104462,200,0.0,2,1,1993,,1,1,1,,1,4,2,4,1,1,0,,1,,2,1,1,2,2,2,6,5,2,2,3,3,20151118
010446221001,0104462210,0104462,100,100.0,2,2,1997,,1,1,,,1,,6,2,1,1,1,,1,,2,1,1,3,2,2,2,6,2,2,3,3,20151118
010446222001,0104462220,0104462,100,0.0,2,1,2001,,1,1,,,1,,3,1,1,1,0,,1,,2,1,1,3,2,2,6,6,2,2,4,3,20151118
010446223001,0104462230,0104462,50,50.0,1,1,2003,,1,1,,,2,1,3,1,1,1,0,,1,,2,1,2,3,2,2,7,6,2,2,4,3,20151118
010446224001,0104462240,0104462,100,100.0,2,1,1985,,1,1,,,1,,4,1,1,1,0,,1,,2,1,1,2,2,2,5,6,2,2,3,3,20151118
010446225001,0104462250,0104462,80,80.0,2,1,2004,,1,1,,,2,4,2,0,1,1,0,,1,,1,1,1,3,2,2,6,6,2,2,4,3,20151118
010446227002,0104462270,0104462,200,200.0,2,2,1980,,1,1,,,2,4,2,0,11,1,0,,1,,1,1,2,3,2,2,6,6,1,2,4,3,20151118
010446228001,0104462280,0104462,120,0.0,2,3,2003,,2,,1,,2,1,6,2,1,1,0,,1,,1,1,1,2,2,2,5,6,1,2,4,3,20151118
010446229001,0104462290,0104462,,,2,2,1991,,1,1,,,1,,7,2,2,1,0,,1,,1,1,1,2,2,2,1,5,2,2,4,3,20151118
010446230001,0104462300,0104462,130,130.0,2,2,1997,,1,1,,,1,,6,1,1,1,1,,1,,2,1,1,3,2,2,2,6,1,2,3,3,20151118
010446231001,0104462310,0104462,,,2,2,,3,1,1,,,1,,4,1,0,1,0,4,1,,2,1,1,3,2,2,6,6,2,2,3,3,20151118
010446301002,0104463010,0104463,115,0.0,2,1,2005,,1,1,,,2,1,3,1,1,1,0,,1,,2,1,2,3,2,2,6,6,2,2,4,3,20151118
010446302001,0104463020,0104463,110,110.0,2,2,2008,,1,1,,,2,2,3,1,1,1,0,,1,,1,1,1,3,2,2,6,6,2,2,4,3,20151118
010446303002,0104463030,0104463,80,0.0,2,9,,6,1,1,,,1,,2,1,1,1,0,,1,,2,1,1,3,2,2,6,6,2,2,4,3,20151118
010446304001,0104463040,0104463,200,200.0,2,2,1997,,1,1,,,2,4,4,2,1,1,0,,1,,2,1,1,3,2,2,6,6,2,2,3,3,20151118
010446305001,0104463050,0104463,80,80.0,2,1,2003,,1,1,,,2,1,4,1,1,1,0,,1,,2,1,1,3,2,2,6,6,2,2,3,3,20151118
010446306002,0104463060,0104463,90,0.0,2,3,2008,,2,,2,2,1,,3,2,1,1,0,,1,,2,1,1,3,2,2,6,6,2,2,4,3,20151118
010446307001,0104463070,0104463,250,140.0,2,2,1997,,2,,1,,2,4,4,1,1,1,0,,1,,2,1,1,3,2,2,6,6,2,2,3,3,20151118
010446309002,0104463090,0104463,90,100.0,2,2,2001,,1,1,,,2,4,6,2,1,1,0,,1,,2,1,2,3,2,2,6,6,1,2,3,3,20151118
010446310002,0104463100,0104463,,,2,2,2008,,1,1,,,2,4,4,1,1,1,0,,1,,2,1,1,3,2,2,2,6,2,2,3,3,20151118
010446311001,0104463110,0104463,80,80.0,2,2,2008,,1,1,,,2,4,4,1,1,1,0,,1,,2,2,2,3,2,2,6,6,2,2,4,3,20151118
010446312001,0104463120,0104463,120,120.0,2,2,2006,,1,1,,,2,4,5,1,1,1,0,,1,,2,1,1,3,2,2,6,6,2,2,4,3,20151118
010446313002,0104463130,0104463,80,80.0,2,4,,6,1,1,,,2,2,2,1,1,1,0,,1,,2,1,1,3,2,2,6,6,2,2,4,3,20151118
010446314001,0104463140,0104463,100,0.0,2,1,2008,,1,1,,,1,,3,1,1,0,0,,1,,2,1,1,3,2,2,6,5,2,2,5,3,20151118
010446315001,0104463150,0104463,80,,2,2,2006,,1,1,,,2,4,4,1,1,1,0,,1,,2,2,1,3,2,2,6,6,2,2,3,3,20151118
010446316001,0104463160,0104463,80,,2,4,2008,,1,1,,,2,4,2,1,1,1,0,,1,,2,1,1,3,2,2,6,6,2,2,4,3,20151118
010446317001,0104463170,0104463,70,70.0,2,4,,6,1,1,,,2,2,4,1,1,1,0,,1,,2,1,1,3,2,2,6,6,2,2,3,3,20151118
010446318001,0104463180,0104463,150,,2,1,1997,,1,1,,,2,1,4,1,1,1,0,,1,,2,1,1,3,2,2,6,6,2,2,2,3,20151118
010446319002,0104463190,0104463,100,0.0,2,3,2001,,2,,2,2,2,3,4,1,1,1,0,,1,,2,1,1,3,2,2,6,6,2,2,4,3,20151118
010446320001,0104463200,0104463,120,160.0,2,1,2004,,1,1,,,2,4,3,1,2,1,0,,1,,2,1,1,3,2,2,6,6,2,2,3,3,20151118
010446321001,0104463210,0104463,120,120.0,2,2,1990,,1,1,,,2,4,2,1,1,1,0,,1,,2,1,1,3,2,2,6,6,2,2,3,3,20151118
010446322001,0104463220,0104463,90,0.0,2,4,,6,1,1,,,2,3,1,0,1,1,0,,1,,2,1,1,3,2,2,6,6,2,2,4,3,20151118
010446323002,0104463230,0104463,97,0.0,2,1,1999,,1,1,,,2,3,3,1,1,1,0,,1,,2,1,1,3,2,2,7,5,2,2,4,3,20151118
010446324002,0104463240,0104463,200,0.0,2,2,2011,,1,1,,,2,4,4,1,1,1,0,,1,,2,1,1,2,2,2,6,5,2,2,2,3,20151118
010446325001,0104463250,0104463,,,2,9,,2,1,1,,,2,1,,,,,,,,,,1,1,3,2,2,6,6,2,2,5,4,20151118
010446326001,0104463260,0104463,95,0.0,2,1,2000,,1,1,,,2,2,3,1,1,1,0,,1,,2,1,2,3,2,2,2,6,2,2,4,3,20151118
010446328002,0104463280,0104463,90,90.0,2,4,1982,,1,1,,,2,1,2,1,1,1,0,,1,,2,1,1,3,2,2,6,6,2,2,4,3,20151118
010446329001,0104463290,0104463,60,0.0,2,9,,5,1,1,,,2,4,3,1,1,1,0,,1,,2,1,1,3,2,2,6,6,2,2,3,3,20151118
010451103002,0104511030,0104511,100,0.0,1,1,2007,,2,,1,,2,1,1,1,1,1,0,,1,,1,1,1,2,2,2,2,5,2,2,3,3,20151118
010451104001,0104511040,0104511,50,0.0,2,1,,3,1,1,,,2,1,3,0,0,0,0,50,1,,2,1,2,3,2,2,2,1,2,2,4,3,20151118
010451105002,0104511050,0104511,60,300.0,2,1,2000,,2,,3,2,2,1,13,1,1,0,0,,1,,2,1,1,3,2,2,2,1,2,1,3,3,20151118
010451107001,0104511070,0104511,200,200.0,2,3,2001,,1,1,,,2,4,5,1,0,0,0,5,1,,2,1,1,3,2,2,2,1,2,2,3,4,20151118
010451109002,0104511090,0104511,,,2,1,2009,,1,1,,,2,1,2,1,1,0,0,,1,,2,1,1,3,2,2,2,1,2,2,3,3,20151118
010451110001,0104511100,0104511,200,0.0,1,1,,3,2,,4,2,2,1,3,0,1,0,0,,1,,1,1,1,3,2,2,2,1,2,2,3,3,20151118
010451111001,0104511110,0104511,50,0.0,1,1,,3,1,1,,,2,1,1,0,0,0,0,100,1,,2,1,1,3,2,2,2,1,2,2,4,3,20151118
010451112001,0104511120,0104511,50,10.0,2,2,2009,,1,1,,,2,1,2,1,1,0,0,,1,,2,1,1,3,2,2,2,1,2,2,4,3,20151118
010451113001,0104511130,0104511,40,0.0,2,4,,4,1,1,,,2,1,2,0,1,0,0,,1,,2,1,1,3,2,2,2,6,2,2,6,3,20151118
010451114002,0104511140,0104511,40,0.0,1,1,,,1,1,,,2,1,1,0,0,0,0,20,1,,2,1,1,3,2,2,2,1,2,2,4,3,20151118
010451115001,0104511150,0104511,84,84.0,2,2,2004,,2,1,1,,2,2,2,0,1,0,0,,1,,2,1,2,3,2,2,2,1,2,2,4,3,20151118
010451116002,0104511160,0104511,200,,2,10,2000,,2,,2,2,2,2,1,1,1,0,0,,1,,1,1,1,3,2,2,2,1,2,2,5,3,20151118
010451117002,0104511170,0104511,250,250.0,2,1,2005,,2,,2,2,2,1,7,1,1,0,1,,,2,1,1,1,3,2,2,6,6,2,2,3,3,20151118
010451118002,0104511180,0104511,60,60.0,2,2,2010,,1,1,,,2,4,1,1,0,0,0,5,1,,2,1,1,3,2,2,6,6,2,2,4,3,20151118
010451120002,0104511200,0104511,160,160.0,2,2,2005,,1,1,,,2,4,2,1,0,0,0,5,1,,2,1,1,2,2,2,2,1,2,2,3,3,20151118
010451121002,0104511210,0104511,50,70.0,2,2,2008,,1,1,,,2,4,5,1,1,0,0,,1,,2,1,1,3,2,2,2,1,1,2,3,3,20151118
010451122001,0104511220,0104511,50,0.0,2,10,,5,2,,1,,2,3,1,1,0,0,0,10,1,,1,1,1,3,2,2,2,6,2,2,4,3,20151118
010451123001,0104511230,0104511,,,2,1,,3,1,2,,,2,1,3,1,0,0,0,,1,,2,1,1,3,2,2,2,1,2,2,3,3,20151118
