ID,householdID,communityID,i002,i003,i004,i005,i005_1,i006,i007,i008,i009,i010,i011,i012_1,i012_4,i012_3,i012_2,i012_5,i013,i014s1,i014s2,i015,i017,i018,i019,i020,i021,i022,i023,i024,i027_w3,i025,i026,versionID
347763210001,3477632100,3477632,150.0,2,1,2005,,3,,,2,2,2,5,1,1,1,1,,1,,1,2,3,2,1,2,5,2,2,2,3,3,20170531
347763225001,3477632250,3477632,60.0,2,2,,6,1,1,,,1,,3,1,1,1,0,,1,,1,1,3,2,2,,6,2,2,2,3,3,20170531
347763228001,3477632280,3477632,50.0,1,1,2001,,1,1,,,2,1,3,1,1,1,0,,1,,2,1,3,2,2,,6,1,2,2,3,3,20170531
347763215002,3477632150,3477632,60.0,2,1,1995,,1,1,,,2,2,3,1,1,1,0,,1,,2,2,1,2,2,,5,2,2,2,4,3,20170531
347763209002,3477632090,3477632,200.0,2,1,1996,,3,,,2,1,,3,1,1,1,0,,1,,2,1,3,2,2,,5,2,2,2,3,3,20170531
347763108001,3477631080,3477631,70.0,2,1,,6,1,1,,,2,1,2,0,0,0,0,10,1,,2,1,3,2,2,,5,2,2,2,2,3,20170531
347763102002,3477631020,3477631,100.0,2,1,1995,,1,1,,,2,2,2,1,1,1,0,,1,,2,1,2,2,1,2,5,2,2,2,3,3,20170531
347763101001,3477631010,3477631,,2,1,,6,1,1,,,2,1,4,1,1,1,0,,1,,2,2,3,2,2,,5,1,2,2,3,4,20170531
347763111001,3477631110,3477631,0.0,2,1,1990,,1,1,,,2,3,5,1,0,2,0,3,1,,2,1,3,2,2,,5,2,2,2,4,3,20170531
347763106001,3477631060,3477631,,2,1,,6,1,1,,,2,1,4,1,1,1,0,,,2,,2,3,2,2,,1,2,2,2,4,3,20170531
347763109001,3477631090,3477631,0.0,1,1,1988,,1,1,,,1,,2,1,0,1,0,5,1,,2,1,3,2,2,,5,2,2,2,3,3,20170531
347763105002,3477631050,3477631,,2,3,,6,1,1,,,2,2,1,1,1,1,1,,1,,2,1,3,2,2,,6,2,2,2,4,3,20170531
347763112001,3477631120,3477631,100.0,2,1,2009,,1,1,,,2,2,3,1,0,2,1,10,,2,,1,3,2,2,,6,2,2,2,4,3,20170531
347763118001,3477631180,3477631,0.0,2,1,1965,,1,1,,,2,3,3,1,0,1,1,1,1,,2,1,3,2,2,,5,2,2,2,5,3,20170531
347763104002,3477631040,3477631,,2,1,,5,1,1,,,1,,3,1,1,1,0,,1,,2,1,3,2,2,,5,2,2,2,4,3,20170531
347763121002,3477631210,3477631,100.0,1,1,1997,,1,1,,,1,,4,1,1,1,0,,1,,2,1,3,2,2,,5,2,2,2,6,6,20170531
347763115001,3477631150,3477631,0.0,2,1,,3,1,1,,,2,1,3,0,0,1,0,10,1,,1,1,3,2,2,,5,2,2,2,3,4,20170531
347763124002,3477631240,3477631,,2,1,2010,,1,1,,,2,2,4,1,1,1,1,,1,,2,1,3,2,1,2,5,2,2,2,3,3,20170531
347763117002,3477631170,3477631,40.0,2,1,1979,,1,1,,,2,3,2,1,0,1,0,10,1,,2,1,3,2,2,,5,1,2,2,2,3,20170531
347763107002,3477631070,3477631,40.0,2,1,2008,,1,1,,,1,,2,1,1,1,0,,1,,2,1,2,2,2,,5,1,2,2,3,3,20170531
347763114001,3477631140,3477631,150.0,2,1,,6,1,1,,,1,,3,1,1,1,0,,1,,2,1,2,2,2,,5,2,2,2,3,4,20170531
347763122001,3477631220,3477631,100.0,2,1,,6,3,,,2,2,1,3,1,1,1,0,,1,,2,1,3,2,2,,5,2,2,2,4,3,20170531
347763113002,3477631130,3477631,90.0,2,1,2006,,1,1,,,1,,3,1,1,2,0,,1,,2,1,3,2,2,,5,2,2,2,3,3,20170531
345233104001,3452331040,3452331,200.0,2,1,1996,,3,,,2,1,,4,1,1,1,1,,1,,2,1,3,2,2,,5,2,2,2,5,3,20170531
345233115001,3452331150,3452331,0.0,2,3,,6,3,,,2,2,3,3,0,0,1,0,10,1,,2,1,3,2,2,,6,2,2,2,4,3,20170531
345233126001,3452331260,3452331,0.0,2,1,2005,,1,1,,,2,2,3,1,1,2,0,,1,,2,1,2,2,2,,5,2,2,2,4,3,20170531
345233112002,3452331120,3452331,,2,1,2012,,1,1,,,2,4,7,1,1,1,0,,1,,1,1,3,2,2,,6,2,2,2,3,3,20170531
345233103001,3452331030,3452331,70.0,2,3,1975,,1,1,,,2,1,2,1,1,2,0,,1,,1,2,3,2,2,,5,2,2,2,3,3,20170531
345233110001,3452331100,3452331,,2,3,1969,,1,1,,,2,1,1,1,0,1,0,5,1,,2,2,3,2,2,,6,2,2,2,4,3,20170531
345233119002,3452331190,3452331,120.0,2,1,2007,,3,,,2,2,2,1,0,0,1,0,100,1,,2,2,3,2,1,2,5,2,2,2,3,3,20170531
345233109001,3452331090,3452331,,2,3,1969,,1,1,,,2,1,2,1,0,1,0,20,1,,2,1,3,2,2,,5,1,2,2,4,3,20170531
345233125002,3452331250,3452331,0.0,2,7,1985,,1,1,,,2,1,2,1,1,1,0,,1,,2,1,3,2,2,,5,2,2,2,4,4,20170531
345233113001,3452331130,3452331,,2,3,1995,,1,1,,,2,1,2,0,0,0,0,5,1,,2,1,3,2,2,,5,2,2,2,3,3,20170531
345233114001,3452331140,3452331,,2,3,,6,1,1,,,2,3,3,0,0,1,0,3,1,,2,1,3,2,2,,5,2,2,2,6,6,20170531
345233124001,3452331240,3452331,0.0,2,1,,1,2,,3,2,2,5,2,1,1,1,0,,1,,2,1,3,2,2,,4,2,2,2,4,3,20170531
345233127002,3452331270,3452331,0.0,2,2,,,1,1,,,2,1,1,0,0,0,0,100,1,,1,1,3,2,2,,5,2,2,2,4,3,20170531
345233102001,3452331020,3452331,,2,1,2011,,3,,,2,2,2,5,0,1,2,1,,1,,1,1,2,2,2,,6,2,2,2,3,3,20170531
345233121001,3452331210,3452331,0.0,2,1,2014,,1,1,,,2,3,3,0,0,1,0,10,1,,2,1,3,2,2,,5,2,2,2,3,3,20170531
345233118002,3452331180,3452331,100.0,2,1,1990,,1,1,,,1,,2,1,1,1,1,,1,,1,1,3,1,2,,5,2,2,2,4,3,20170531
345233107001,3452331070,3452331,110.0,2,1,1992,,1,1,,,2,2,2,1,1,2,1,,1,,1,1,3,2,2,,5,2,2,2,3,3,20170531
345233108001,3452331080,3452331,,2,1,2005,,3,,,2,2,2,1,0,0,1,0,5,1,,2,1,1,2,1,2,5,2,2,2,2,3,20170531
345233123001,3452331230,3452331,80.0,2,1,2005,,1,1,,,1,,2,1,1,1,0,,1,,1,1,3,2,2,,5,2,2,2,5,3,20170531
345233106002,3452331060,3452331,110.0,2,1,1989,,1,1,,,2,1,2,1,1,1,0,,1,,2,1,3,2,2,,5,2,2,2,4,3,20170531
345233120001,3452331200,3452331,,2,3,1973,,1,2,,,2,1,1,0,0,0,0,5,1,,2,1,3,2,1,2,5,2,2,2,3,3,20170531
345233218002,3452332180,3452332,100.0,2,1,1995,,3,,,2,1,,2,1,1,1,0,,1,,2,1,3,2,2,,5,2,2,2,4,3,20170531
345233209001,3452332090,3452332,300.0,2,1,1961,,3,,,2,2,2,3,1,0,3,1,10,1,,2,1,3,2,2,,6,2,2,2,2,3,20170531
345233206002,3452332060,3452332,0.0,2,1,1955,,1,1,,,1,,3,1,0,1,1,20,1,,2,1,3,2,2,,6,2,2,2,3,3,20170531
345233229001,3452332290,3452332,200.0,2,7,1985,,3,,,2,2,1,1,1,1,2,1,,1,,2,1,3,2,2,,5,1,2,2,3,3,20170531
345233216002,3452332160,3452332,120.0,2,1,1985,,3,,,2,1,,2,0,1,1,0,,1,,2,1,3,2,2,,5,1,2,2,4,3,20170531
345233231002,3452332310,3452332,96.0,2,7,,6,3,,,2,2,1,3,1,1,2,1,,1,,2,1,3,2,2,,6,2,2,2,3,4,20170531
345233230002,3452332300,3452332,96.0,2,1,1981,,3,,,2,2,5,3,1,0,2,1,2,1,,2,1,3,2,2,,5,2,2,2,2,3,20170531
345233214001,3452332140,3452332,,2,1,,2,1,1,,,2,1,3,1,1,1,1,,1,,1,1,2,2,2,,5,2,2,2,3,3,20170531
345233226002,3452332260,3452332,,2,1,1986,,3,,,2,2,3,3,1,1,2,1,,1,,2,1,3,2,2,,6,2,2,2,3,3,20170531
345233224001,3452332240,3452332,,2,3,,5,1,1,,,2,1,2,1,1,1,0,,1,,2,1,3,2,2,,6,2,2,2,,,20170531
345233234001,3452332340,3452332,80.0,1,1,2013,,1,1,,,2,5,2,0,1,2,0,,1,,1,1,2,2,2,,6,2,2,2,3,3,20170531
345233225002,3452332250,3452332,0.0,2,1,2015,,1,1,,,2,1,1,0,1,1,0,,1,,2,1,3,2,2,,5,2,2,2,3,4,20170531
345233233002,3452332330,3452332,100.0,2,1,2005,,3,,,2,2,1,5,1,1,1,1,,1,,1,1,3,2,2,,5,2,2,2,2,3,20170531
345233227001,3452332270,3452332,96.0,2,3,1965,,1,1,,,2,3,5,1,1,4,0,,1,,2,1,3,2,2,,6,2,2,2,3,4,20170531
345233205001,3452332050,3452332,0.0,2,1,,2,3,,,2,2,2,1,0,1,1,0,,1,,2,1,3,2,2,,5,2,2,2,3,3,20170531
345233210002,3452332100,3452332,50.0,2,1,1999,,1,1,,,2,2,3,0,0,2,0,10,1,,2,1,3,2,2,,6,2,2,2,4,3,20170531
345233207002,3452332070,3452332,120.0,2,7,,6,3,,,2,2,3,4,1,1,2,0,,1,,2,1,3,2,2,,6,2,2,2,3,3,20170531
345233221001,3452332210,3452332,200.0,2,7,1955,,3,,,2,2,3,3,1,1,2,0,,1,,2,2,3,2,2,,5,2,2,2,3,3,20170531
345233212001,3452332120,3452332,40.0,2,1,1961,,3,,,2,1,,1,1,0,1,0,2000,1,,2,1,3,2,2,,5,2,2,2,6,6,20170531
345233213002,3452332130,3452332,130.0,2,1,2012,,1,1,,,2,4,5,1,1,0,0,,1,,1,1,2,2,2,,5,2,2,2,5,3,20170531
345233208001,3452332080,3452332,120.0,2,2,2013,,1,1,,,2,2,1,0,0,1,0,5,1,,2,2,3,2,2,,5,1,2,2,4,3,20170531
345233204001,3452332040,3452332,,2,1,2009,,1,1,,,2,2,,,,,,5,1,,2,2,3,2,2,,5,1,,2,2,3,20170531
345233215002,3452332150,3452332,110.0,2,1,2009,,1,1,,,2,3,3,1,1,1,0,,1,,1,1,3,2,2,,5,2,,2,4,3,20170531
345233202001,3452332020,3452332,170.0,2,3,1915,,1,1,,,2,2,1,0,0,1,0,3,1,,2,2,3,2,2,,6,2,2,2,2,3,20170531
345233232001,3452332320,3452332,80.0,2,2,1995,,1,1,,,2,2,1,0,0,1,0,6,1,,2,1,3,2,1,6,6,2,2,2,2,3,20170531
345233235002,3452332350,3452332,,1,7,,,,,,,2,,2,2,0,1,0,20,1,,2,1,3,2,2,,5,2,2,2,4,3,20170531
345233203002,3452332030,3452332,,1,1,1975,,3,,,2,1,,3,1,1,1,1,,1,,1,1,3,2,2,,5,2,2,2,3,3,20170531
345233201001,3452332010,3452332,96.0,2,1,1993,,3,,,2,2,1,2,1,0,1,0,100,1,,1,1,3,2,2,,6,2,2,2,6,6,20170531
345233217001,3452332170,3452332,95.0,2,3,1957,,3,1,,2,2,2,2,1,0,1,0,15,1,,2,1,3,2,2,,6,1,2,2,4,3,20170531
345233228002,3452332280,3452332,100.0,2,1,,3,3,,,2,2,2,1,0,1,1,0,,1,,2,1,3,2,1,6,5,2,2,2,3,3,20170531
345233220001,3452332200,3452332,0.0,2,1,1955,,3,,,2,2,3,3,0,0,1,0,10,1,,2,1,3,2,1,6,5,2,2,2,4,3,20170531
345233222001,3452332220,3452332,150.0,2,1,1992,,3,,,2,2,3,3,1,0,4,1,10,1,,2,1,3,2,2,,5,2,2,2,4,3,20170531
345233211002,3452332110,3452332,0.0,2,1,1981,,3,,,2,2,2,3,1,0,4,1,100,1,,2,1,3,2,2,,5,2,2,2,4,3,20170531
345233305001,3452333050,3452333,286.0,2,1,1990,,3,,,2,2,2,2,2,3,2,0,,1,,1,1,2,2,2,,5,2,1,2,3,3,20170531
345233317001,3452333170,3452333,60.0,2,1,,4,3,,,2,2,1,4,1,1,1,0,,1,,2,1,3,2,2,,5,2,2,2,4,3,20170531
345233328002,3452333280,3452333,60.0,2,1,2008,,3,,,2,1,,5,1,2,1,0,,1,,1,1,2,2,2,,5,2,1,2,3,3,20170531
345233301002,3452333010,3452333,120.0,2,1,1990,,1,1,,,2,1,3,0,0,1,0,5,1,,2,1,2,2,2,,5,2,1,2,4,3,20170531
345233311001,3452333110,3452333,190.0,2,1,2014,,3,,,2,2,5,1,1,1,1,0,,1,,1,1,2,2,2,,5,2,1,2,2,3,20170531
345233308001,3452333080,3452333,136.0,1,1,2003,,3,,,2,2,1,18,5,5,2,0,,1,2,,1,2,2,2,,5,2,1,2,3,3,20170531
345233325001,3452333250,3452333,0.0,2,3,1978,,1,1,,,2,2,0,0,0,0,0,15,1,,2,1,3,2,2,,5,2,2,2,5,3,20170531
345233309002,3452333090,3452333,0.0,2,1,,2,2,,4,2,2,5,1,0,1,0,1,,,2,,1,3,2,2,,2,2,2,2,2,2,20170531
345233306001,3452333060,3452333,0.0,2,1,2000,,3,,,2,1,,10,0,5,0,0,,1,,1,1,2,2,2,,5,2,1,2,3,,20170531
345233302002,3452333020,3452333,80.0,2,1,1997,,1,1,,,2,1,2,3,3,1,1,,1,,1,1,2,2,2,,5,2,1,2,3,3,20170531
345233324002,3452333240,3452333,0.0,2,1,2006,,1,1,,,2,2,3,1,0,1,2,40,1,,2,1,3,2,2,,5,2,2,2,3,3,20170531
345233307002,3452333070,3452333,400.0,2,1,2008,,3,,,2,2,1,8,1,2,2,1,,1,,1,1,2,2,2,,5,2,1,2,3,3,20170531
345233320001,3452333200,3452333,0.0,2,1,2010,,1,1,,,1,,3,1,1,1,0,,1,,1,1,2,2,2,,5,2,1,2,5,3,20170531
345233312002,3452333120,3452333,,2,1,2009,,1,1,,,2,1,3,0,0,1,1,10,1,,2,1,3,2,2,,5,2,2,2,3,3,20170531
345233316001,3452333160,3452333,100.0,2,1,1997,,3,,,2,1,,3,1,2,3,0,,1,,1,1,2,2,1,2,5,2,2,2,3,3,20170531
345233303001,3452333030,3452333,,2,1,,1,,,,,2,1,,,,,,3,1,,1,1,2,2,2,,5,2,2,2,2,3,20170531
345233304001,3452333040,3452333,0.0,2,1,2004,,1,1,,,1,,4,1,1,1,1,,1,,2,1,2,2,2,,5,2,2,2,4,3,20170531
345233323001,3452333230,3452333,60.0,2,1,1975,,2,,1,,1,,2,1,1,1,1,,1,,2,1,3,2,2,,5,2,2,2,3,3,20170531
345233326002,3452333260,3452333,92.0,2,1,2005,,1,1,,,1,,3,1,1,1,0,,1,,1,1,2,2,2,,5,2,1,2,5,3,20170531
345233318002,3452333180,3452333,200.0,2,1,,4,1,1,,,2,2,4,0,2,1,3,,1,,1,1,2,2,2,,5,2,2,2,4,3,20170531
345233314001,3452333140,3452333,100.0,2,1,2010,,3,,,2,2,2,1,0,0,0,0,5,1,,2,1,3,2,2,,5,2,2,2,3,3,20170531
345233313001,3452333130,3452333,110.0,2,1,2014,,3,,,2,2,2,1,0,0,0,0,1,1,2,,1,2,2,2,,5,2,2,2,2,3,20170531
345233322002,3452333220,3452333,80.0,2,1,2008,,1,1,,,2,2,1,1,0,1,1,5,1,,2,1,3,2,2,,5,2,1,2,4,3,20170531
014051111002,0140511110,0140511,,2,7,1965,,2,,1,,2,1,1,1,0,1,0,20,1,,2,1,3,2,2,,2,2,2,2,3,3,20170531
014051125001,0140511250,0140511,0.0,2,1,2010,,1,1,,,2,2,3,1,1,1,0,,1,,1,1,2,2,2,,5,2,2,2,2,3,20170531
014051116002,0140511160,0140511,75.0,2,2,1998,,1,2,,,2,2,1,1,0,1,0,20,1,,1,1,2,2,2,,5,2,2,2,3,3,20170531
014051101001,0140511010,0140511,500.0,2,1,2003,,2,,2,2,2,2,5,1,2,2,2,,1,2,,2,2,2,2,,4,2,1,2,3,3,20170531
014051107001,0140511070,0140511,66.0,2,1,1998,,1,1,,,2,4,1,1,0,1,1,5,1,,2,1,3,2,2,,5,2,2,2,3,3,20170531
014051108002,0140511080,0140511,120.0,2,1,1980,,3,,,2,2,1,1,1,0,2,0,10,1,,2,1,2,2,2,,6,2,1,2,3,3,20170531
014051106001,0140511060,0140511,0.0,2,1,,2,2,,2,2,2,5,3,1,1,1,1,,1,2,,1,2,2,2,,4,2,2,2,2,4,20170531
014051121001,0140511210,0140511,,2,2,,6,1,2,,,2,2,1,0,0,1,0,50,1,,1,1,3,2,2,,5,2,2,2,3,3,20170531
014051127001,0140511270,0140511,150.0,2,1,,6,1,2,,,1,,2,1,0,1,0,100,1,,2,1,3,2,2,,5,2,2,2,3,3,20170531
014051104002,0140511040,0140511,,2,1,2004,,3,,,2,1,,4,1,0,1,1,600,1,,2,1,2,2,2,,5,2,2,2,6,6,20170531
014051113001,0140511130,0140511,90.0,2,1,1989,,2,,2,2,2,1,2,1,0,1,0,200,1,,2,1,2,1,2,,5,2,2,2,2,3,20170531
014051124002,0140511240,0140511,32.0,2,2,1982,,3,,,2,1,,2,1,0,1,0,40,1,,2,1,3,2,2,,6,2,2,2,1,3,20170531
014051109001,0140511090,0140511,87.0,2,1,2005,,3,,,2,2,1,4,1,1,1,0,,1,,1,1,2,2,2,,5,2,1,2,4,3,20170531
014051110002,0140511100,0140511,88.0,2,7,1995,,1,1,,,2,1,2,1,0,1,0,50,1,,2,1,2,2,2,,5,2,1,2,4,3,20170531
014051119002,0140511190,0140511,200.0,1,1,1983,,3,,,2,2,1,3,1,1,1,2,,1,,1,1,2,2,2,,5,2,2,2,6,6,20170531
014051114001,0140511140,0140511,,1,1,,5,3,,,2,2,1,1,0,0,0,0,400,1,,1,1,2,2,2,,5,2,2,2,4,3,20170531
014051126002,0140511260,0140511,96.0,2,1,2009,,3,,,2,2,1,4,1,1,1,0,,1,,1,1,2,2,2,,5,2,2,2,6,6,20170531
014051123001,0140511230,0140511,,1,1,1985,,3,1,,2,1,,3,1,1,1,1,,1,,1,1,2,2,2,,5,2,1,2,2,3,20170531
014051115002,0140511150,0140511,0.0,2,2,1900,,3,,,2,2,1,1,1,0,1,0,10,1,,2,1,3,2,2,,5,2,2,2,3,4,20170531
014051105002,0140511050,0140511,100.0,2,1,1988,,3,,,2,2,2,3,1,0,1,1,20,1,,2,1,2,2,2,,5,2,1,2,3,3,20170531
014051103001,0140511030,0140511,60.0,2,2,1973,,3,,,2,1,,3,1,0,1,0,20,1,,2,1,3,2,2,,7,2,2,2,5,4,20170531
014051128002,0140511280,0140511,0.0,1,1,,,1,1,,,2,2,2,0,1,0,0,,1,,1,1,2,2,2,,5,2,1,2,4,3,20170531
014051120002,0140511200,0140511,150.0,2,1,1993,,3,,,2,1,,2,1,1,1,1,,1,,1,1,2,2,2,,5,2,2,2,3,3,20170531
014051117001,0140511170,0140511,,1,1,2013,,3,,,2,2,1,5,0,1,1,0,,1,,1,1,2,2,2,,5,2,2,2,3,4,20170531
014051112001,0140511120,0140511,100.0,2,1,2005,,3,,,2,1,,5,1,1,1,0,,1,,1,1,2,2,2,,5,2,2,2,3,4,20170531
014051204002,0140512040,0140512,0.0,2,1,1986,,3,,,2,2,2,4,1,0,2,0,10,1,,1,1,2,2,2,,4,2,1,2,4,3,20170531
014051228002,0140512280,0140512,40.0,2,7,1982,,3,,,2,1,,4,1,0,1,1,45,1,,2,1,2,2,2,,6,2,2,2,3,4,20170531
014051219001,0140512190,0140512,300.0,1,1,2012,,3,,,2,2,2,12,0,3,1,0,,1,,1,1,2,2,2,,5,2,1,2,4,3,20170531
014051226002,0140512260,0140512,180.0,2,1,2009,,3,,,2,2,1,6,1,0,2,1,100,1,,2,1,2,2,2,,6,2,1,2,2,3,20170531
014051210002,0140512100,0140512,,2,1,,3,3,,,2,2,1,5,2,0,1,0,,1,,2,1,2,2,1,7,6,2,2,2,2,4,20170531
014051235002,0140512350,0140512,,2,1,,,1,2,,,2,1,1,0,0,0,0,10,1,,2,2,2,2,2,,4,2,2,2,2,3,20170531
014051221001,0140512210,0140512,,2,1,2005,,2,,2,2,2,2,8,2,2,3,0,,1,,1,1,2,2,2,,5,1,1,2,3,4,20170531
014051230001,0140512300,0140512,200.0,1,1,2011,,2,,5,2,2,3,3,1,1,1,0,,1,,1,1,2,2,2,,2,2,1,2,3,3,20170531
014051220002,0140512200,0140512,,2,1,2003,,2,,1,,2,2,8,2,3,2,0,,1,,1,1,2,2,2,,5,2,1,1,3,3,20170531
014051234001,0140512340,0140512,400.0,1,1,2005,,2,,1,,1,,4,0,1,1,2,,1,,1,1,2,2,2,,4,2,1,2,3,3,20170531
014051231001,0140512310,0140512,720.0,2,1,2000,,3,,,2,1,,,,,,,0,1,,1,1,2,1,2,,5,2,1,2,2,2,20170531
014051211001,0140512110,0140512,660.0,2,1,1986,,3,,,2,2,2,12,1,1,1,1,,1,,2,1,2,2,2,,5,2,2,2,6,6,20170531
014051214002,0140512140,0140512,,2,1,1986,,3,,,2,2,1,6,1,1,2,0,,1,,2,1,2,2,2,,5,2,1,2,6,6,20170531
014051206001,0140512060,0140512,700.0,1,1,1992,,3,,,2,2,1,7,1,1,1,0,,1,,2,1,2,2,2,,5,2,2,2,6,6,20170531
014051209001,0140512090,0140512,0.0,2,1,,3,1,1,,,2,2,1,0,0,0,0,20,1,,1,1,3,2,2,,5,2,2,2,4,3,20170531
014051225002,0140512250,0140512,100.0,2,1,1987,,1,1,,,2,2,2,1,1,1,0,,1,,2,1,3,2,2,,6,2,2,2,2,4,20170531
014051213001,0140512130,0140512,,2,1,2011,,3,,,2,2,3,5,1,3,1,1,,1,,1,1,2,2,2,,5,2,2,2,4,3,20170531
014051208002,0140512080,0140512,130.0,2,1,1995,,1,1,,,2,1,4,1,1,1,0,,1,,2,1,2,2,2,,5,2,2,2,3,3,20170531
014051202001,0140512020,0140512,,2,7,1980,,3,,,2,2,1,2,2,1,1,1,,1,,1,1,3,2,2,,6,2,2,2,2,3,20170531
014051215001,0140512150,0140512,,2,1,2011,,3,,,2,2,1,5,1,1,1,0,,,2,,1,2,2,2,,5,2,2,2,3,3,20170531
014051212002,0140512120,0140512,170.0,2,1,1995,,3,,,2,2,2,4,1,1,2,0,,1,,2,1,2,2,2,,5,2,1,2,3,3,20170531
014051222001,0140512220,0140512,150.0,2,1,2012,,3,,,2,2,1,9,1,0,2,0,15,1,,2,1,2,2,2,,5,2,2,2,3,3,20170531
014051201002,0140512010,0140512,300.0,2,1,2011,,3,,,2,2,1,4,1,1,1,0,,1,,1,1,2,2,2,,6,2,2,2,3,3,20170531
014051232002,0140512320,0140512,0.0,2,1,2000,,3,,,2,2,1,9,1,0,1,0,20,1,,2,1,2,2,2,,5,2,2,2,3,3,20170531
014051227001,0140512270,0140512,,2,1,2010,,3,,,2,2,1,4,1,1,1,0,,1,,1,1,2,2,2,,7,2,1,2,3,3,20170531
014051205002,0140512050,0140512,200.0,2,1,2012,,3,,,2,2,1,8,1,2,2,0,,1,,1,1,2,2,2,,6,2,2,2,2,3,20170531
014051218001,0140512180,0140512,0.0,2,1,1995,,3,,,2,2,3,5,2,3,1,2,,1,,1,1,2,2,2,,5,2,1,2,2,3,20170531
014051233001,0140512330,0140512,700.0,2,1,2012,,3,,,2,2,2,4,1,1,2,1,,,2,,1,2,2,2,,5,1,1,2,3,3,20170531
014051216002,0140512160,0140512,105.0,2,1,2009,,3,,,2,2,1,6,1,1,2,1,,,2,,1,2,2,2,,5,2,2,2,4,3,20170531
014051223001,0140512230,0140512,,2,2,1965,,1,1,,,2,2,1,0,0,0,0,,1,,2,1,3,2,2,,6,2,2,2,4,3,20170531
014051207002,0140512070,0140512,400.0,1,1,2007,,3,,,2,1,,4,1,0,1,1,6,1,,1,1,2,2,2,,6,2,1,2,4,3,20170531
014051329001,0140513290,0140513,200.0,2,1,,,1,1,,,1,,12,1,4,1,0,,1,,1,1,2,2,1,4,4,1,1,1,2,3,20170531
014051307001,0140513070,0140513,100.0,1,1,2000,,3,,,2,1,,1,1,2,10,0,,,2,,1,2,2,2,,6,2,2,2,3,3,20170531
014051305001,0140513050,0140513,270.0,2,1,1999,,3,,,2,2,2,5,1,0,2,1,50,1,,2,1,2,2,2,,5,2,1,2,3,3,20170531
014051303001,0140513030,0140513,260.0,1,1,,4,1,1,,,2,2,3,3,0,1,0,15,1,,2,1,3,2,2,,5,2,2,2,3,3,20170531
014051313002,0140513130,0140513,,2,1,,3,1,1,,,2,2,3,1,1,1,0,,1,,2,1,2,2,2,,5,2,2,2,4,3,20170531
014051310001,0140513100,0140513,0.0,2,1,,6,3,,,2,2,1,1,1,1,1,0,,1,,2,1,3,2,2,,5,2,2,2,3,4,20170531
014051302001,0140513020,0140513,60.0,1,1,1981,,1,1,,,2,2,4,1,0,1,0,20,1,,2,1,3,2,2,,5,2,2,2,5,3,20170531
014051309001,0140513090,0140513,,2,1,2012,,3,,,2,2,2,3,1,1,1,1,,1,,1,1,2,2,2,,5,1,2,2,4,3,20170531
014051328002,0140513280,0140513,160.0,2,1,2006,,3,,,2,2,1,7,1,1,2,0,,1,,1,1,2,2,2,,7,1,1,2,2,3,20170531
014051330001,0140513300,0140513,0.0,2,1,2005,,3,,,2,2,2,3,1,1,2,1,,1,,1,1,2,2,2,,5,2,2,2,3,3,20170531
014051304001,0140513040,0140513,,2,1,1989,,1,1,,,2,1,4,1,1,1,0,,1,,1,1,2,2,2,,6,1,2,2,3,3,20170531
014051316002,0140513160,0140513,0.0,2,1,2001,,1,1,,,2,2,6,1,0,1,0,30,1,,2,1,3,2,2,,5,2,2,2,3,3,20170531
014051322001,0140513220,0140513,80.0,2,7,1981,,1,1,,,2,1,,,,,,0,1,,2,1,3,2,2,,5,2,2,2,3,3,20170531
014051319002,0140513190,0140513,50.0,2,2,1984,,3,,,2,2,1,1,1,0,1,0,20,1,,2,1,3,2,2,,5,2,2,2,3,3,20170531
014051318001,0140513180,0140513,90.0,2,1,1999,,3,,,2,1,,12,1,1,3,1,,1,,1,1,2,2,2,,5,2,1,2,1,3,20170531
014051311002,0140513110,0140513,100.0,2,1,1988,,2,,1,,1,,2,1,0,0,0,30,1,,2,2,3,2,2,,5,1,2,2,4,3,20170531
014051324001,0140513240,0140513,,2,2,1965,,1,1,,,2,2,1,1,1,1,0,,1,,2,2,2,2,2,,6,2,2,2,4,3,20170531
014051301002,0140513010,0140513,300.0,2,1,2001,,3,,,2,2,2,2,0,1,1,0,,1,,1,1,2,2,2,,6,2,2,2,2,3,20170531
014051325002,0140513250,0140513,450.0,2,1,2010,,3,,,2,2,5,9,0,2,3,2,,1,,2,2,2,2,2,,5,1,2,2,2,3,20170531
014051317002,0140513170,0140513,0.0,2,1,2009,,3,,,2,2,1,5,1,0,2,0,50,1,,2,1,3,2,2,,5,2,2,2,3,3,20170531
014051306001,0140513060,0140513,120.0,2,1,1995,,3,,,2,2,3,3,1,0,1,1,200,1,,2,1,2,2,2,,5,2,2,2,4,3,20170531
014051314002,0140513140,0140513,90.0,1,1,2007,,3,,,2,2,2,4,1,0,1,1,30,1,,2,1,2,2,2,,5,2,2,2,2,3,20170531
014051320001,0140513200,0140513,600.0,2,1,1988,,3,,,2,2,1,6,2,2,6,0,,1,2,,1,2,2,2,,4,2,1,2,2,3,20170531
014051323001,0140513230,0140513,400.0,2,1,1995,,3,,,2,2,2,5,1,1,2,0,,1,,1,2,2,2,2,,5,2,2,2,2,3,20170531
014031319002,0140313190,0140313,0.0,2,1,2003,,3,,,2,2,1,3,1,2,1,0,,1,2,,1,2,1,1,5,2,2,2,2,2,3,20170531
014031332001,0140313320,0140313,120.0,2,1,2002,,3,,,2,2,1,3,1,3,1,0,,1,,1,1,2,1,2,,2,2,1,2,2,3,20170531
