ID,householdID,communityID,HHmemberID,childID,parentID,a002,a003_1,a003_2,a004,a005,a006,a006_1,a007,a008,a009,a010,a011,a012,a021,a022,a023,a024,a025,a013,a014,a015,a016,a017,a018,a019,versionID
27040222902,270402229,2704022,3,1,,1,1989,4,6,,7,,1,,1,,,1,2,2,3,,2,2,,4,1,10,3,1,20170920
27040223002,270402230,2704022,2,1,,1,1987,1,6,,7,,1,,1,,,1,1,1,,,,1,19,,1,9,2,1,20170920
27040223201,270402232,2704022,2,,,2,1971,1,1,,8,,,,1,,,1,,,,,,2,,4,2,,,,20170920
27040223201,270402232,2704022,3,,,1,2000,3,,,9,,,,1,,,1,,,,,,1,5,,,,,,20170920
27040223201,270402232,2704022,1,1,,1,1972,4,1,,7,,,1,1,,,1,1,1,,,,2,,4,2,,,,20170920
27040223301,270402233,2704022,4,,,1,1998,7,,,9,,,,1,,,1,,,,,,1,8,,,,,,20170920
27040223301,270402233,2704022,2,1,,1,1974,7,2,,7,,,1,1,,,1,2,2,3,,2,2,,4,1,7,3,1,20170920
27040223301,270402233,2704022,3,,,2,1973,11,2,,8,,,,1,,,1,,,,,,2,,4,2,,,,20170920
27040223402,270402234,2704022,3,,,2,1970,11,1,,8,,,,1,,,1,,,,,,2,,4,1,10,3,1,20170920
27040223402,270402234,2704022,4,1,,1,1970,6,1,,7,,1,,1,,,1,1,1,,,,2,,5,1,10,3,1,20170920
27040223402,270402234,2704022,5,,,1,1992,8,6,,9,,,,1,,,1,,,,,,2,,7,1,10,3,1,20170920
27040223502,270402235,2704022,4,,2,2,1923,1,5,2,1,,,,1,,,1,,,,,,2,,2,2,,,,20170920
27040223502,270402235,2704022,3,1,,1,1986,11,2,,7,,1,,1,,,1,1,1,,,,2,,4,2,,,,20170920
27040223502,270402235,2704022,5,2,,2,1988,12,6,,7,,1,,2,,,5,1,2,1,1,1,1,18,,1,8,3,1,20170920
27040223601,270402236,2704022,4,,,2,1986,11,2,,8,,,,1,,,1,,,,,,2,,5,2,,,,20170920
27040223601,270402236,2704022,3,1,,1,1983,6,2,,7,,1,,1,,,1,1,1,,,,2,,4,2,,,,20170920
27040223601,270402236,2704022,5,,,2,2010,5,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
27040223702,270402237,2704022,3,,,1,2008,1,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
27040223902,270402239,2704022,3,,,2,1998,2,,,9,,,,1,,,1,,,,,,1,8,,,,,,20170920
27040224102,270402241,2704022,3,1,,2,1988,2,1,,7,,1,,1,,,1,1,1,,,,2,,4,2,,,,20170920
27040224301,270402243,2704022,2,,1,1,1929,7,5,2,2,,,,1,,,1,,,,,,2,,5,2,,,,20170920
27040224301,270402243,2704022,4,,,2,2009,3,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
27040224402,270402244,2704022,3,,,2,1991,12,6,,9,,,,1,,,1,,,,,,1,19,,1,10,2,1,20170920
27040224402,270402244,2704022,2,,,1,1997,12,,,9,,,,1,,,1,,,,,,1,8,,,,,,20170920
27040224402,270402244,2704022,4,,,2,1969,1,1,,8,,,,1,,,1,,,,,,2,,4,2,,,,20170920
27040224402,270402244,2704022,1,1,,1,1971,9,1,,7,,1,,1,,,1,1,1,,,,2,,4,2,,,,20170920
27040224601,270402246,2704022,4,,,2,1990,1,6,,9,,,,1,,,1,,,,,,2,,7,1,8,3,1,20170920
27040224601,270402246,2704022,2,1,,1,1969,1,1,,7,,,2,1,,,1,1,1,,,,2,,5,2,,,,20170920
27040224601,270402246,2704022,5,,,1,1992,6,6,,9,,,,1,,,1,,,,,,2,,7,1,12,3,1,20170920
27040224601,270402246,2704022,3,,,2,1968,2,1,,8,,,,1,,,1,,,,,,2,,4,2,,,,20170920
27040224701,270402247,2704022,3,,,2,2009,12,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
27040224701,270402247,2704022,2,,,2,2005,8,,,9,,,,1,,,1,,,,,,1,1,,,,,,20170920
27040224801,270402248,2704022,2,1,,2,1989,4,6,,7,,1,,2,,,4,1,2,1,1,1,2,,9,1,10,2,1,20170920
27040225002,270402250,2704022,3,,,1,2010,6,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
27040225002,270402250,2704022,5,1,,1,1985,2,2,,7,,1,,1,,,1,1,1,,,,2,,5,1,11,2,1,20170920
27040225002,270402250,2704022,4,,,2,1990,12,2,,8,,,,1,,,4,,,,,,2,,5,2,,,,20170920
27040225102,270402251,2704022,5,,,1,2008,3,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
27040225102,270402251,2704022,4,,,2,1988,5,1,,8,,,,1,,,1,,,,,,2,,,2,,,,20170920
27040225102,270402251,2704022,3,1,,1,1986,4,1,,7,,1,,1,,,1,1,1,,,,2,,4,2,,,,20170920
27040225302,270402253,2704022,3,1,,2,1990,9,6,,7,,1,,1,,,1,1,1,,,,2,,5,2,,,,20170920
27040230202,270402302,2704023,4,,,2,1980,7,2,,8,,,,1,,,1,,,,,,2,,4,2,,,,20170920
27040230202,270402302,2704023,3,,,2,2002,8,,,9,,,,1,,,1,,,,,,1,4,,,,,,20170920
27040230302,270402303,2704023,3,,,2,1987,2,1,,8,,,,1,,,3,,,,,,2,,8,2,,,,20170920
27040230302,270402303,2704023,4,,2,2,1926,2,5,2,1,,,,1,,,3,,,,,,2,,1,2,,,,20170920
27040230401,270402304,2704023,2,,,2,2004,1,,,9,,,,1,,,1,,,,,,1,2,,,,,,20170920
27040230502,270402305,2704023,3,,,1,2006,12,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
27040231001,270402310,2704023,4,1,,1,1987,2,2,,7,,1,,1,,,1,2,2,3,,2,2,,5,1,12,3,1,20170920
27040231001,270402310,2704023,3,,,2,1987,10,2,,8,,,,1,,,1,,,,,,2,,5,1,2,3,2,20170920
27040231202,270402312,2704023,3,,,2,2009,2,,,9,,,,,,,,,,,,,,,,,,,,20170920
27040231301,270402313,2704023,3,,,1,2006,6,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
27040231502,270402315,2704023,3,,,2,1989,5,2,,8,,,,1,,,5,,,,,,2,,5,1,6,3,4,20170920
27040231701,270402317,2704023,2,,2,2,1933,11,5,2,1,,,,1,,,1,,,,,,2,,3,2,,,,20170920
27040232001,270402320,2704023,3,,,1,2007,10,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
27040232102,270402321,2704023,5,,,1,2006,12,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
27040232102,270402321,2704023,6,,,1,2010,8,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
27040232102,270402321,2704023,4,,,2,1986,6,1,,8,,,,1,,,1,,,,,,2,,5,2,,,,20170920
27040232102,270402321,2704023,3,1,,1,1981,6,1,,7,,1,,1,,,1,2,2,3,,2,2,,6,2,,,,20170920
27040232301,270402323,2704023,1,1,,1,1972,8,5,,7,,,1,1,,,1,1,1,,,,2,,5,2,,,,20170920
27040232301,270402323,2704023,2,,,2,1971,5,1,,8,,,,1,,,1,,,,,,2,,5,2,,,,20170920
27040232301,270402323,2704023,4,,,1,2001,10,,,9,,,,1,,,1,,,,,,1,6,,,,,,20170920
27040232301,270402323,2704023,5,,,2,1993,9,6,,9,,,,1,,,1,,,,,,1,13,,2,,,,20170920
27040232601,270402326,2704023,1,1,,1,1975,8,2,,7,,3,,1,,,1,2,2,3,,2,2,,4,2,,,,20170920
27040232601,270402326,2704023,4,,,2,2007,2,,,9,,,,4,,,,,,,,,,,,,,,,20170920
27040232601,270402326,2704023,5,,,2,2007,2,,,9,,,,4,,,,,,,,,,,,,,,,20170920
27040232702,270402327,2704023,4,1,,1,1982,9,2,,7,,1,,2,,,5,1,2,1,1,1,2,,7,1,12,3,1,20170920
27040232702,270402327,2704023,3,,,2,2011,6,,,9,,,,2,,,3,,,,,,,,,,,,,20170920
27180610102,271806101,2718061,3,1,,1,1995,8,6,,7,,1,,1,,,1,1,1,,,,1,14,,1,9,1,3,20170920
27180610301,271806103,2718061,3,1,,1,1972,5,1,,7,,,1,1,,,1,1,1,,,,2,,5,1,1,3,1,20170920
27180610301,271806103,2718061,2,,,1,1993,6,6,,9,,,,1,,,1,,,,,,1,12,,1,1,1,3,20170920
27180610301,271806103,2718061,4,,,2,1976,4,1,,8,,,,1,,,1,,,,,,2,,2,1,1,3,1,20170920
27180610401,271806104,2718061,2,,,2,1993,9,6,,9,,,,1,,,1,,,,,,1,12,,2,,,,20170920
27180610501,271806105,2718061,4,2,,2,1982,10,6,,7,,,1,1,,,1,1,1,,,,2,,5,2,,,,20170920
27180610501,271806105,2718061,5,,,2,2007,7,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
27180610501,271806105,2718061,3,,,2,1982,9,1,,8,,,,1,,,3,,,,,,2,,6,2,,,,20170920
27180610501,271806105,2718061,2,1,,1,1981,2,1,,7,,,1,1,,,1,1,1,,,,2,,7,1,11,1,3,20170920
27180610501,271806105,2718061,6,,,1,2010,2,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
27180610601,271806106,2718061,4,2,,1,1980,9,6,,7,,1,,1,,,1,1,1,,,,2,,5,2,,,,20170920
27180610601,271806106,2718061,3,1,,1,1978,0,6,,7,,1,,1,,,1,1,1,,,,2,,4,2,,,,20170920
27180610701,271806107,2718061,3,1,,1,1965,2,1,,7,,1,,1,,,1,1,1,,,,2,,5,1,10,3,1,20170920
27180610701,271806107,2718061,4,,,2,1961,6,1,,8,,,,1,,,1,,,,,,2,,5,1,10,3,1,20170920
27180611001,271806110,2718061,3,1,,1,1978,1,1,,7,,1,,1,,,1,1,1,,,,2,,5,1,2,3,1,20170920
27180611001,271806110,2718061,4,,,2,1986,3,1,,8,,,,1,,,4,,,,,,2,,5,1,2,3,1,20170920
27180611001,271806110,2718061,5,,,1,2007,9,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
27180611202,271806112,2718061,2,,,1,2000,7,,,9,,,,1,,,1,,,,,,1,5,,,,,,20170920
27180611202,271806112,2718061,4,1,,1,1977,8,4,,7,,1,,1,,,1,1,1,,,,2,,4,1,12,3,1,20170920
27180611301,271806113,2718061,4,,,2,1988,1,1,,8,,,,1,,,1,,,,,,2,,5,1,5,3,1,20170920
27180611301,271806113,2718061,5,,,1,2009,10,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
27180611301,271806113,2718061,3,1,,1,1987,6,1,,7,,1,,1,,,1,1,1,,,,2,,6,1,6,3,1,20170920
27180611402,271806114,2718061,3,,,1,1999,2,,,9,,,,1,,,1,,,,,,1,7,,,,,,20170920
27180611601,271806116,2718061,2,,,2,2001,11,,,9,,,,1,,,1,,,,,,1,3,,,,,,20170920
27180611701,271806117,2718061,2,1,,2,1983,5,6,,7,,,1,1,,,1,1,1,,,,2,,2,2,,,,20170920
27180611902,271806119,2718061,3,,,2,1968,3,1,,10,ÅäÅ¼,,,1,,,1,,,,,,2,,2,2,,,,20170920
27180611902,271806119,2718061,2,1,,2,1998,12,,,7,,1,,1,,,1,1,1,,,,2,,2,,,,,20170920
27180612002,271806120,2718061,8,,,2,1970,4,1,,6,,,,1,,,1,,,,,,2,,5,1,8,3,1,20170920
27180612002,271806120,2718061,5,,1,1,1930,12,5,2,2,,,,1,,,1,,,,,,2,,1,2,,,,20170920
27180612002,271806120,2718061,3,1,,1,1994,11,6,,7,,1,,1,,,1,1,1,,,,1,12,,1,7,1,2,20170920
27180612002,271806120,2718061,6,2,,1,1989,4,6,,7,,1,,2,,,4,1,2,1,1,1,2,,9,1,10,2,1,20170920
27180612002,271806120,2718061,4,,,1,1996,7,,,10,Ç×Ö¶×Ó,,,1,,,1,,,,,,1,8,,,,,,20170920
27180612002,271806120,2718061,7,,,1,1969,2,1,,5,,,,1,,,1,,,,,,2,,5,1,11,3,1,20170920
27180612102,271806121,2718061,4,1,,1,1979,10,6,,7,,1,,1,,,1,1,1,,,,2,,4,1,12,3,2,20170920
27180612102,271806121,2718061,3,,,2,2006,10,,,9,,,,1,,,1,,,,,,1,1,,,,,,20170920
27180612102,271806121,2718061,5,2,,1,1983,3,1,,7,,1,,1,,,1,1,1,,,,2,,5,1,12,3,1,20170920
27180612102,271806121,2718061,6,,,2,1983,12,1,,8,,,,1,,,5,,,,,,2,,4,1,12,3,1,20170920
27180612302,271806123,2718061,5,,,2,2001,0,,,9,,,,1,,,1,,,,,,1,4,,,,,,20170920
27180612302,271806123,2718061,3,1,,1,1980,12,6,,7,,1,,1,,,1,1,1,,,,2,,4,2,,,,20170920
27180612302,271806123,2718061,4,2,,1,1978,8,4,,7,,1,,1,,,1,1,1,,,,2,,4,1,12,3,2,20170920
27180612401,271806124,2718061,2,,,2,2005,9,,,9,,,,1,,,1,,,,,,1,1,,,,,,20170920
27180612401,271806124,2718061,4,,,2,,,1,,8,,,,1,,,1,,,,,,2,,4,1,7,2,1,20170920
27180612401,271806124,2718061,3,1,,1,1978,2,1,,7,,,1,1,,,1,1,1,,,,2,,2,1,7,2,1,20170920
27180612501,271806125,2718061,3,,,2,1986,10,1,,8,,,,1,,,3,,,,,,2,,5,1,4,3,1,20170920
27180612501,271806125,2718061,2,1,,1,1980,6,1,,7,,,1,1,,,1,1,1,,,,2,,5,1,2,3,,20170920
27180612602,271806126,2718061,3,,,2,2009,9,,,9,,,,4,,,,,,,,,,,,,,,,20170920
27180612602,271806126,2718061,5,,,2,1987,9,1,,8,,,,1,,,5,,,,,,2,,5,1,7,3,1,20170920
27180612602,271806126,2718061,4,1,,1,1978,11,1,,7,,1,,1,,,1,1,1,,,,2,,5,1,7,3,1,20170920
27180612801,271806128,2718061,3,,,2,2008,4,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
27180620101,271806201,2718062,3,,,1,2004,7,,,9,,,,2,,,2,,,,,,1,1,,,,,,20170920
27180620302,271806203,2718062,3,1,,1,1977,8,1,,7,,1,,2,,,1,2,2,3,,2,2,,6,2,,,,20170920
27180620302,271806203,2718062,6,,,1,2007,8,,,9,,,,2,,,1,,,,,,,,,,,,,20170920
27180620302,271806203,2718062,5,,,2,2001,8,,,9,,,,2,,,1,,,,,,1,5,,,,,,20170920
27180620302,271806203,2718062,4,,,2,1980,12,1,,8,,,,2,,,3,,,,,,2,,7,2,,,,20170920
27180620401,271806204,2718062,3,1,,2,1990,8,6,,7,,1,,2,,,1,1,1,,,,2,,6,1,4,3,1,20170920
27180620602,271806206,2718062,3,,,1,2007,2,,,9,,,,1,,,3,,,,,,,,,,,,,20170920
27180620602,271806206,2718062,2,,,1,2003,5,,,10,Ö¶×Ó,,,1,,,3,,,,,,1,3,,,,,,20170920
27180620701,271806207,2718062,3,1,,2,1997,9,,,7,,1,,2,,,1,1,1,,,,1,8,,,,,,20170920
27180620701,271806207,2718062,4,,2,2,1936,10,5,2,1,,,,2,,,1,,,,,,2,,4,2,,,,20170920
27180620802,271806208,2718062,3,1,,2,1983,4,6,,7,,1,,2,,,2,2,2,1,1,2,2,,5,2,,,,20170920
27180621002,271806210,2718062,3,1,,2,1987,10,6,,7,,1,,2,,,1,2,1,,,,2,,8,1,10,2,1,20170920
27180621101,271806211,2718062,4,,,2,2003,1,,,9,,,,2,,,3,,,,,,1,4,,,,,,20170920
27180621101,271806211,2718062,3,1,,1,1973,10,2,,7,,1,,,,,,,,,,,2,,9,2,,,,20170920
27180630101,271806301,2718063,3,1,,2,1990,1,1,,7,,4,,1,,,1,,2,,,,2,,4,2,,,,20170920
27180630101,271806301,2718063,4,,,1,1985,12,1,,8,,,,1,,,2,,,,,,2,,5,2,,,,20170920
27180630202,271806302,2718063,3,,2,2,1932,2,3,2,1,,,,1,,,1,,,,,,2,,1,2,,,,20170920
27180630202,271806302,2718063,4,1,,1,1988,3,6,,7,,1,,1,,,1,1,1,,,,2,,5,1,10,3,,20170920
27180630601,271806306,2718063,4,1,,2,1966,11,1,,7,,1,,1,,,1,1,1,,,,2,,4,2,,,,20170920
27180630601,271806306,2718063,5,,,2,1999,5,,,9,,,,1,,,1,,,,,,1,6,,,,,,20170920
27180630601,271806306,2718063,3,,,1,,,1,,8,,,,1,,,1,,,,,,2,,4,2,,,,20170920
27180630601,271806306,2718063,6,,,2,2004,4,,,9,,,,1,,,1,,,,,,1,1,,,,,,20170920
27180630701,271806307,2718063,3,1,,1,1980,2,1,,7,,1,,,,,,,,,,,2,,5,1,12,3,1,20170920
27180630802,271806308,2718063,3,1,,1,1984,8,6,,7,,1,,1,,,1,1,1,,,,2,,4,2,,,,20170920
27180631001,271806310,2718063,2,,,2,1980,11,2,,8,,,,1,,,1,,,,,,2,,4,2,,,,20170920
27180631001,271806310,2718063,3,,,2,2000,7,,,9,,,,1,,,1,,,,,,1,4,,,,,,20170920
27180631202,271806312,2718063,3,,1,1,1922,10,5,2,2,,,,1,,,1,,,,,,2,,3,2,,,,20170920
27180631502,271806315,2718063,3,1,,1,1989,3,6,,7,,1,,1,,,1,1,1,,,,2,,5,1,9,3,1,20170920
27180631601,271806316,2718063,2,1,,1,1989,3,6,,7,,,1,1,,,1,1,1,,,,2,,4,1,7,3,1,20170920
27180631702,271806317,2718063,6,,,1,2009,2,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
27180631702,271806317,2718063,3,1,,1,1978,11,1,,7,,1,,1,,,1,1,1,,,,2,,5,1,10,3,3,20170920
27180631702,271806317,2718063,5,,,1,2004,8,,,9,,,,1,,,1,,,,,,1,2,,,,,,20170920
27180631702,271806317,2718063,4,,,2,1983,5,1,,8,,,,1,,,1,,,,,,2,,4,2,,,,20170920
27180631802,271806318,2718063,2,1,,1,1987,11,6,,7,,1,,1,,,1,1,1,,,,2,,4,1,3,3,1,20170920
27180631901,271806319,2718063,4,,,1,2002,9,,,9,,,,1,,,1,,,,,,1,2,,,,,,20170920
27180631901,271806319,2718063,3,,,2,1973,7,2,,8,,,,1,,,1,,,,,,2,,4,2,,,,20170920
27180631901,271806319,2718063,5,1,,1,1972,3,2,,7,,1,,1,,,1,1,1,,,,2,,4,1,10,3,1,20170920
27180632001,271806320,2718063,2,,,2,2009,11,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
27180632001,271806320,2718063,3,1,,1,1966,2,2,,7,,,1,1,,,1,1,1,,,,2,,4,1,5,3,1,20170920
27180632201,271806322,2718063,5,,,2,1972,5,1,,8,,,,1,,,1,,,,,,2,,5,1,7,3,2,20170920
27180632201,271806322,2718063,4,1,,1,1971,8,1,,7,,1,,1,,,1,1,1,,,,2,,5,2,,,,20170920
27180632201,271806322,2718063,3,,,1,1998,5,,,9,,,,1,,,1,,,,,,1,7,,,,,,20170920
27180632301,271806323,2718063,3,1,,1,1986,12,6,,7,,1,,1,,,1,1,1,,,,2,,4,2,,,,20170920
27180632301,271806323,2718063,4,2,,2,1988,12,6,,7,,1,,1,,,1,1,1,,,,2,,7,1,12,3,1,20170920
27180632401,271806324,2718063,7,,,2,2009,8,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
27180632401,271806324,2718063,3,1,,1,1981,2,1,,7,,1,,1,,,1,1,1,,,,2,,4,2,,,,20170920
27180632401,271806324,2718063,4,,,2,1985,12,1,,8,,,,1,,,1,,,,,,2,,4,2,,,,20170920
27180632401,271806324,2718063,6,2,,2,1986,2,6,,7,,1,,1,,,1,1,1,,,,2,,6,2,,,,20170920
27180632401,271806324,2718063,5,,2,2,1934,9,5,2,1,,,,1,,,1,,,,,,2,,1,2,,,,20170920
27180632502,271806325,2718063,4,,,2,1985,7,1,,8,,,,1,,,1,,,,,,2,,2,2,,,,20170920
27180632502,271806325,2718063,3,1,,1,1982,8,1,,7,,1,,1,,,1,1,1,,,,2,,5,1,2,3,1,20170920
27180632502,271806325,2718063,5,,,1,2007,8,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
27180632601,271806326,2718063,2,1,,1,1980,10,6,,7,,,1,1,,,1,1,1,,,,2,,6,1,7,3,1,20170920
27180632801,271806328,2718063,3,,,2,1987,8,1,,8,,,,1,,,3,,,,,,2,,2,2,,,,20170920
27180632801,271806328,2718063,4,1,,1,1980,6,1,,7,,1,,1,,,1,1,1,,,,2,,4,2,,,,20170920
27495110102,274951101,2749511,5,,,2,2009,5,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
27495110102,274951101,2749511,4,,,1,2008,4,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
27495110102,274951101,2749511,3,,,1,2007,10,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
27495110201,274951102,2749511,4,2,,1,1989,1,6,,7,,1,,1,,,1,1,1,,,,2,,7,1,11,3,1,20170920
27495110201,274951102,2749511,2,,2,2,1940,11,1,,1,,,,1,,,1,,,,,,2,,2,2,,,,20170920
27495110201,274951102,2749511,1,,1,1,1940,10,1,,2,,,,2,,,3,,,,,,2,,1,2,,,,20170920
27495110201,274951102,2749511,3,1,,1,1991,9,6,,7,,1,,1,,,1,1,1,,,,1,13,,1,11,1,3,20170920
27495110302,274951103,2749511,2,1,,1,1998,3,,,7,,1,,1,,,2,1,1,,,,1,7,,,,,,20170920
27495110302,274951103,2749511,3,,,1,1998,5,,,10,Ö¶¶ù,,,1,,,2,,,,,,1,7,,,,,,20170920
27495110302,274951103,2749511,1,,2,2,1944,8,5,2,1,,,,1,,,2,,,,,,2,,1,2,,,,20170920
27495110402,274951104,2749511,4,,,2,1980,1,1,,8,,,,2,,,3,,,,,,2,,6,1,11,3,1,20170920
27495110402,274951104,2749511,5,,,1,2004,6,,,9,,,,1,,,1,,,,,,1,1,,,,,,20170920
27495110402,274951104,2749511,3,1,,1,1974,8,1,,7,,1,,1,,,1,1,1,,,,2,,5,1,11,3,1,20170920
27495110502,274951105,2749511,3,1,,1,1965,5,6,2,7,,1,,1,,,1,1,1,,,,2,,2,2,,,,20170920
27495110602,274951106,2749511,4,,,1,2004,3,,,9,,,,1,,,1,,,,,,1,1,,,,,,20170920
27495110602,274951106,2749511,3,,,2,2000,3,,,9,,,,2,,,3,,,,,,1,4,,,,,,20170920
27495110801,274951108,2749511,3,,,1,2006,1,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
27495110901,274951109,2749511,3,1,,1,1986,1,6,,7,,1,,2,,,,1,2,1,1,1,2,,9,1,11,3,1,20170920
27495111002,274951110,2749511,3,1,,1,1988,11,6,,7,,1,,1,,,1,1,1,,,,2,,4,1,11,3,1,20170920
27495111102,274951111,2749511,2,,,1,1989,9,6,,9,,,,2,,,,,,,,,2,,9,1,12,,1,20170920
27495111201,274951112,2749511,4,,,2,1973,5,1,,8,,,,1,,,1,,,,,,2,,7,1,11,3,1,20170920
27495111201,274951112,2749511,3,1,,1,1975,4,1,,7,,,1,2,,,3,1,2,1,1,1,2,,8,1,11,3,1,20170920
27495111201,274951112,2749511,2,,,1,2005,7,,,9,,,,1,,,1,,,,,,2,,,,,,,20170920
27495111502,274951115,2749511,3,1,,2,1987,9,6,,7,,1,,2,,,3,1,2,1,1,1,2,,8,1,9,3,1,20170920
27495111602,274951116,2749511,4,,,2,1982,12,1,,8,,,,1,,,1,,,,,,2,,4,2,,,,20170920
27495111602,274951116,2749511,5,,,1,2004,4,,,9,,,,1,,,1,,,,,,1,1,,,,,,20170920
27495111602,274951116,2749511,3,1,,1,1980,11,1,,7,,1,,1,,,1,1,1,,,,2,,5,2,,,,20170920
27495111602,274951116,2749511,6,,,1,2008,11,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
27495111602,274951116,2749511,7,2,,2,1991,10,6,,7,,1,,1,,,4,1,2,1,1,1,1,18,,1,4,2,1,20170920
27495111902,274951119,2749511,2,1,,1,1983,5,1,,7,,1,,1,,,1,1,1,,,,2,,5,2,,,,20170920
27495111902,274951119,2749511,3,,,2,1984,7,1,,8,,,,1,,,1,,,,,,2,,7,2,,,,20170920
27495111902,274951119,2749511,4,,,1,2008,11,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
27495112002,274951120,2749511,4,2,,2,,,6,2,7,,1,,,,,,,,,,,1,,,1,11,,,20170920
27495112002,274951120,2749511,5,3,,2,,,6,2,7,,1,,,,,,,,,,,1,,,1,11,,,20170920
27495112002,274951120,2749511,3,1,,1,2003,0,,,7,,1,,1,,,2,1,1,,,,1,1,,,,,,20170920
27495112101,274951121,2749511,2,1,,1,1998,3,,,7,,1,,1,,,2,1,1,,,,1,7,,,,,,20170920
27495112101,274951121,2749511,1,,2,2,1944,8,5,2,1,,,,1,,,2,,,,,,2,,1,2,,,,20170920
27495112101,274951121,2749511,3,,,1,1998,5,,,10,Ö¶¶ù,,,1,,,2,,,,,,1,7,,,,,,20170920
27495112202,274951122,2749511,2,1,,1,2004,9,,,7,,1,,1,,,1,1,1,,,,1,1,,,,,,20170920
27495112202,274951122,2749511,4,2,,2,1989,2,6,,7,,1,,2,,,,1,2,1,1,1,1,19,,1,10,,1,20170920
27495112401,274951124,2749511,3,,,1,2001,4,,,9,,,,1,,,1,,,,,,1,4,,,,,,20170920
27495112601,274951126,2749511,5,2,,2,1990,12,6,,7,,1,,1,,,1,1,1,,,,2,,5,1,11,3,1,20170920
27495112601,274951126,2749511,4,1,,1,1989,7,6,,7,,1,,1,,,1,1,1,,,,1,19,,1,12,2,1,20170920
27495112601,274951126,2749511,1,,2,2,1939,8,5,2,1,,,,1,,,1,,,,,,2,,1,2,,,,20170920
27495112802,274951128,2749511,3,1,,1,1990,4,6,,7,,1,,1,,,1,1,1,,,,1,19,,1,10,2,1,20170920
27495112802,274951128,2749511,4,2,,1,1994,8,6,,7,,1,,1,,,1,1,1,,,,1,12,,1,8,1,3,20170920
27495112901,274951129,2749511,2,1,,2,1993,8,6,,7,,1,,1,,,1,1,1,,,,1,12,,1,11,1,4,20170920
27495112901,274951129,2749511,3,2,,1,1990,8,6,,7,,1,,1,,,1,1,1,,,,1,13,,1,10,1,4,20170920
27495113001,274951130,2749511,4,,,1,2003,11,,,9,,,,1,,,1,,,,,,1,2,,,,,,20170920
27495113001,274951130,2749511,3,,,1,1998,1,,,9,,,,1,,,1,,,,,,1,7,,,,,,20170920
27495113001,274951130,2749511,5,,,2,1996,4,,,9,,,,1,,,1,,,,,,1,9,,,,,,20170920
27495113101,274951131,2749511,4,,,2,1971,12,1,,8,,,,1,,,1,,,,,,2,,2,1,11,3,1,20170920
27495113101,274951131,2749511,3,1,,1,1971,7,1,,7,,,1,1,,,1,1,1,,,,2,,2,1,11,3,1,20170920
27495113101,274951131,2749511,2,,,1,1994,6,6,,9,,,,1,,,1,,,,,,1,9,,2,,,,20170920
27495113101,274951131,2749511,5,,,2,1992,9,6,,9,,,,1,,,1,,,,,,1,13,,1,10,1,3,20170920
27495113202,274951132,2749511,4,2,,2,1985,11,6,,7,,1,,2,,,2,1,1,,,,2,,8,1,12,3,1,20170920
27495113202,274951132,2749511,3,1,,1,1984,8,6,,7,,1,,2,,,5,1,2,1,1,1,2,,10,1,9,3,1,20170920
27495113302,274951133,2749511,3,1,,1,1990,12,6,,7,,1,,1,,,1,1,1,,,,1,13,,1,4,1,2,20170920
27495120201,274951202,2749512,3,1,,1,1972,9,6,,7,,1,,2,,,1,2,2,3,,2,2,,6,2,,,,20170920
27495120402,274951204,2749512,3,1,,2,2004,8,,,7,,1,,1,,,1,1,1,,,,1,2,,,,,,20170920
27495120402,274951204,2749512,4,,2,2,1936,8,5,2,1,,,,1,,,1,,,,,,2,,1,2,,,,20170920
27495120501,274951205,2749512,4,,,2,2002,7,,,9,,,,1,,,1,,,,,,1,5,,,,,,20170920
27495120501,274951205,2749512,3,,,1,2007,9,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
27495120601,274951206,2749512,2,,,1,1996,4,,,9,,,,2,,,1,,,,,,1,12,,,,,,20170920
27495120601,274951206,2749512,5,,,2,1974,9,1,,8,,,,2,,,1,,,,,,2,,8,2,,,,20170920
